#{"t_start": 1726061248.9406419, "env_id": "DRL_RBMSA-v4"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
933.6,1000,830.637383,0.022,0.0452969724982667
947.2,1000,834.533883,0.015,0.03453307392996109
957.0,1000,838.602094,0.009,0.02136244956088298
947.8,1000,842.192067,0.014,0.02618510158013544
937.4,1000,846.308873,0.019,0.03781713738630924
928.1,1000,850.469738,0.025,0.049527239981990094
945.6,1000,854.450814,0.015,0.03348058591025343
947.1,1000,858.470222,0.015,0.03854059609455293
965.1,1000,862.05363,0.006,0.013828070984097718
957.5,1000,865.934144,0.009,0.018606870229007633
948.3,1000,869.834636,0.013,0.029046615132349497
908.2,1000,873.700778,0.035,0.07008907641819034
952.4,1000,877.300505,0.011,0.026366251198465963
914.5,1000,880.885574,0.03,0.05423494114931918
934.7,1000,884.784997,0.019,0.037479503396579995
930.1,1000,888.765322,0.024,0.0519605484724561
942.9,1000,892.672247,0.017,0.036755987668958975
923.2,1000,896.552568,0.026,0.05045651129264776
934.1,1000,900.417491,0.02,0.04110263352202806
939.8,1000,904.319769,0.017,0.03599336964243429
918.8,1000,908.058897,0.028,0.05655644241733181
928.8,1000,911.950755,0.024,0.052314814814814814
934.7,1000,915.970426,0.019,0.03551787351054079
943.5,1000,919.671329,0.013,0.02914903620122238
954.3,1000,923.285539,0.009,0.014637546468401487
918.8,1000,927.087398,0.027,0.0568234746157429
923.0,1000,930.883951,0.024,0.04804947668886775
918.5,1000,934.938665,0.031,0.06804663335712587
921.3,1000,938.503412,0.028,0.053807569539443684
954.3,1000,942.535943,0.012,0.024222274994063167
963.1,1000,946.417643,0.006,0.01284796573875803
957.3,1000,950.100709,0.008,0.014443909484833895
895.7,1000,953.950996,0.038,0.06641808436261944
937.6,1000,957.586028,0.017,0.036824485891917745
934.3,1000,961.216774,0.02,0.042805100182149364
900.9,1000,965.201188,0.037,0.07196882878753151
940.1,1000,968.909274,0.016,0.03689506468615237
937.6,1000,972.684627,0.018,0.037396121883656507
904.4,1000,976.537009,0.036,0.07206128800574575
909.3,1000,980.370755,0.033,0.07079856972586412
953.3,1000,984.649449,0.01,0.0184421256976462
948.0,1000,988.968129,0.013,0.02885042166000888
955.6,1000,993.209729,0.009,0.02068014705882353
962.1,1000,997.317661,0.006,0.01160541586073501
950.5,1000,1001.359263,0.013,0.028823249166269653
947.7,1000,1005.453201,0.014,0.029930757203484475
921.5,1000,1009.293016,0.028,0.058017359524897213
965.2,1000,1013.520324,0.004,0.009440641963653528
960.3,1000,1017.571197,0.008,0.015836050302748022
947.6,1000,1021.600766,0.014,0.028319405756731662
935.6,1000,1025.692493,0.019,0.03699367829548115
959.7,1000,1029.953638,0.006,0.014184397163120567
896.6,1000,1034.334644,0.04,0.07780847145488029
930.3,1000,1038.701412,0.022,0.04820393974507532
955.4,1000,1043.000886,0.009,0.021256495040151157
949.0,1000,1047.675892,0.012,0.027423622804907385
906.1,1000,1052.418416,0.036,0.08017179670722978
940.2,1000,1057.136217,0.018,0.03772706101537028
942.0,1000,1062.041368,0.017,0.037396449704142014
947.0,1000,1066.834536,0.015,0.027981977709271993
964.8,1000,1071.53611,0.005,0.0120598166907863
922.3,1000,1076.053173,0.027,0.0602203182374541
921.7,1000,1080.551637,0.027,0.05734430082256169
938.7,1000,1084.879422,0.018,0.03441060218553825
924.4,1000,1089.319879,0.027,0.05314232902033272
917.4,1000,1093.777045,0.03,0.06087990487514863
956.4,1000,1097.720154,0.009,0.01790633608815427
932.9,1000,1101.820794,0.021,0.041796781167427334
927.2,1000,1105.636848,0.023,0.043043275942298745
960.8,1000,1109.584684,0.006,0.01324828263002944
959.5,1000,1113.893192,0.007,0.01110574601641719
947.0,1000,1118.158446,0.012,0.022685609532538956
944.0,1000,1121.793327,0.017,0.040236686390532544
937.5,1000,1125.625763,0.02,0.040293040293040296
933.5,1000,1129.500429,0.021,0.04822834645669291
914.9,1000,1133.476772,0.031,0.06488991888760139
956.3,1000,1137.201498,0.009,0.02142857142857143
939.6,1000,1140.967264,0.019,0.04
928.8,1000,1144.734574,0.023,0.05294659300184162
915.1,1000,1148.42013,0.032,0.059424326833797586
905.4,1000,1152.111032,0.037,0.07712203150717141
899.2,1000,1156.234516,0.039,0.07868415203378529
927.8,1000,1160.337335,0.025,0.05529118513482891
916.1,1000,1164.493423,0.029,0.06000466962409526
902.3,1000,1168.219526,0.036,0.07822506861848125
938.2,1000,1172.020026,0.019,0.03945111492281304
929.1,1000,1176.068913,0.025,0.056585829766999524
941.7,1000,1180.093513,0.017,0.034144059869036486
938.0,1000,1183.834555,0.017,0.03568007662835249
938.5,1000,1187.753753,0.018,0.03718010622887494
945.1,1000,1191.601729,0.015,0.027894347074796346
922.0,1000,1195.636661,0.027,0.05607906228453229
948.4,1000,1199.251515,0.012,0.02737094837935174
945.8,1000,1203.035292,0.014,0.029976580796252927
941.4,1000,1206.962057,0.016,0.03164556962025317
938.1,1000,1210.717515,0.02,0.03754512635379061
952.8,1000,1214.651344,0.01,0.0213903743315508
972.9,1000,1218.421227,0.002,0.004826254826254826
962.5,1000,1222.276696,0.007,0.010923771075753978
966.9,1000,1226.222371,0.004,0.009168003667201467
932.7,1000,1229.819191,0.023,0.051257935574888315
923.5,1000,1233.584962,0.027,0.05554242495863862
953.6,1000,1237.68688,0.011,0.024408468244084682
940.6,1000,1241.494377,0.017,0.037019681349578254
932.6,1000,1245.437044,0.024,0.04842724598325413
943.3,1000,1249.343464,0.017,0.0393154486586494
950.3,1000,1253.267844,0.013,0.029356060606060608
921.6,1000,1257.170415,0.029,0.06405260594252314
949.8,1000,1260.802574,0.013,0.025980392156862746
915.1,1000,1264.685744,0.032,0.06030032848427968
924.8,1000,1268.587139,0.024,0.050143266475644696
967.9,1000,1272.13525,0.004,0.009176416609314062
938.3,1000,1276.03309,0.019,0.04071363220494053
941.1,1000,1279.668582,0.016,0.036824485891917745
896.6,1000,1283.605286,0.041,0.08405323371468597
927.3,1000,1287.584905,0.025,0.055308641975308645
952.1,1000,1291.253353,0.012,0.022487702037947997
915.1,1000,1295.160022,0.032,0.06466839745102666
946.9,1000,1299.04625,0.015,0.034183799851374784
959.0,1000,1302.728093,0.008,0.012974531475252283
934.2,1000,1306.703938,0.02,0.04001905669366365
945.5,1000,1310.688408,0.014,0.03274682306940371
959.8,1000,1314.706064,0.008,0.01984126984126984
921.2,1000,1318.568601,0.028,0.06216655068429599
921.7,1000,1322.31629,0.028,0.05971541870772102
929.0,1000,1326.417795,0.024,0.04948162111215834
949.2,1000,1330.277965,0.014,0.026054002842254856
950.0,1000,1334.055179,0.012,0.026239067055393587
933.8,1000,1338.037645,0.02,0.04031465093411996
955.7,1000,1341.927724,0.007,0.016875602700096432
909.4,1000,1345.918584,0.033,0.06
925.9,1000,1349.756619,0.026,0.054229432213209736
948.4,1000,1353.537693,0.014,0.030214205186020294
923.5,1000,1357.602102,0.025,0.05351249410655351
917.5,1000,1361.359755,0.029,0.06404174573055028
933.0,1000,1365.168894,0.021,0.04424778761061947
942.1,1000,1368.987544,0.015,0.031048758049678014
922.6,1000,1372.487385,0.027,0.051025390625
943.1,1000,1376.422413,0.015,0.0328884652049571
918.3,1000,1380.052182,0.027,0.059294117647058824
950.4,1000,1383.787685,0.012,0.023529411764705882
950.9,1000,1387.919575,0.012,0.028715003589375447
906.4,1000,1392.573554,0.035,0.07001836547291093
948.9,1000,1396.719054,0.01,0.021455223880597014
929.1,1000,1400.587323,0.021,0.04179529802897174
952.0,1000,1404.641572,0.009,0.014614278869190225
915.1,1000,1408.761662,0.029,0.05909310178485287
926.4,1000,1412.656497,0.024,0.052395562898277084
963.4,1000,1416.502137,0.007,0.016722408026755852
943.8,1000,1420.118758,0.015,0.029640084685956247
934.7,1000,1423.888211,0.02,0.043158643585487315
914.6,1000,1427.92127,0.029,0.06606463878326996
951.8,1000,1431.760723,0.01,0.02172405823896464
932.1,1000,1435.720675,0.023,0.04583333333333333
951.9,1000,1439.602298,0.013,0.027455919395465996
933.3,1000,1443.260611,0.022,0.04623732012267044
959.2,1000,1447.435219,0.008,0.016868019147481195
944.0,1000,1451.293993,0.012,0.024859858640019498
962.9,1000,1455.245629,0.004,0.007520621057738962
960.0,1000,1458.918865,0.008,0.01504489201650085
945.0,1000,1462.550145,0.014,0.031228151945933348
941.1,1000,1466.543771,0.018,0.03758542141230068
958.3,1000,1470.802941,0.009,0.017964071856287425
959.5,1000,1474.761371,0.006,0.014655593551538837
951.4,1000,1478.605822,0.012,0.023474178403755867
933.7,1000,1482.527719,0.021,0.04433497536945813
927.5,1000,1486.416884,0.024,0.05271676300578035
939.1,1000,1490.035336,0.019,0.039234223587804304
926.6,1000,1494.154222,0.025,0.05167958656330749
948.4,1000,1497.888999,0.016,0.03673938002296211
957.4,1000,1501.669132,0.008,0.018570102135561744
914.3,1000,1505.62725,0.03,0.06385932438685793
934.4,1000,1509.261731,0.018,0.03459637561779242
946.5,1000,1513.085395,0.015,0.031313818924438394
923.8,1000,1517.007504,0.025,0.05191712312455347
944.6,1000,1520.829825,0.016,0.03375326836225339
939.1,1000,1524.622637,0.018,0.036064113980409616
939.6,1000,1528.337928,0.017,0.03287279656979514
944.0,1000,1532.068526,0.015,0.031312127236580514
944.8,1000,1536.088623,0.014,0.031191806331471134
951.2,1000,1539.804871,0.01,0.02257987028585155
942.8,1000,1543.610727,0.015,0.029796511627906978
975.5,1000,1547.67084,0.0,0.0
950.0,1000,1551.45399,0.012,0.02471438563767778
963.3,1000,1555.304173,0.006,0.014097744360902255
939.7,1000,1559.05669,0.016,0.03170847136772362
955.6,1000,1562.736322,0.008,0.018810251587114978
933.0,1000,1566.888583,0.021,0.04264740153810301
943.8,1000,1570.473511,0.016,0.0313291868233126
957.6,1000,1574.387106,0.009,0.021775949673360755
960.5,1000,1578.403785,0.005,0.01188212927756654
937.2,1000,1582.119347,0.019,0.04150151550477967
943.5,1000,1586.039449,0.017,0.03161122906345836
960.9,1000,1589.88252,0.007,0.014118792599805257
942.3,1000,1593.694195,0.015,0.029927519289221417
947.5,1000,1597.64427,0.014,0.032382793620106334
939.7,1000,1601.237135,0.017,0.0356489945155393
967.0,1000,1605.088315,0.004,0.009337068160597572
954.2,1000,1608.818866,0.011,0.024215468248085
928.3,1000,1612.66852,0.024,0.051560379918588875
940.9,1000,1616.822725,0.015,0.03209271227991977
953.3,1000,1620.804735,0.01,0.0222696043591566
912.2,1000,1624.904346,0.032,0.06526917579799904
926.0,1000,1628.852709,0.025,0.05045763905186576
969.3,1000,1632.462094,0.004,0.00898069151324652
928.6,1000,1636.422339,0.024,0.05019120458891013
924.0,1000,1640.104846,0.026,0.05123384253819036
975.0,1000,1643.869353,0.001,0.002508780732563974
958.2,1000,1647.891979,0.009,0.019943019943019943
951.2,1000,1651.56926,0.012,0.02661685734298389
950.6,1000,1655.577647,0.012,0.02459016393442623
948.2,1000,1659.619897,0.014,0.0313523631258774
959.9,1000,1663.203225,0.008,0.019193857965451054
931.7,1000,1667.271434,0.022,0.04910941475826972
958.3,1000,1671.082878,0.007,0.012725590004627488
957.0,1000,1674.971957,0.006,0.013876040703052728
955.3,1000,1678.936868,0.007,0.015162283819000238
952.2,1000,1682.555656,0.009,0.021301775147928994
921.3,1000,1686.561348,0.029,0.05783582089552239
926.1,1000,1690.261095,0.025,0.042756424835114853
909.9,1000,1693.928217,0.033,0.062083237525868015
949.4,1000,1697.919857,0.012,0.026413345690454126
929.0,1000,1701.769436,0.024,0.05421278518183872
932.7,1000,1705.871474,0.022,0.043235704323570434
913.3,1000,1709.814417,0.031,0.06261859582542695
918.6,1000,1713.855171,0.03,0.059149722735674676
945.6,1000,1717.988602,0.014,0.03228915662650603
947.4,1000,1722.004792,0.013,0.026502602934216753
931.3,1000,1726.005605,0.024,0.04742897393754403
935.4,1000,1729.887563,0.02,0.0406871609403255
956.4,1000,1733.575754,0.01,0.022110552763819097
957.7,1000,1737.528234,0.006,0.012937230474365118
958.1,1000,1741.28656,0.007,0.016544552115339162
953.3,1000,1745.114982,0.011,0.026309495336044007
929.9,1000,1748.927737,0.023,0.05096153846153846
944.4,1000,1752.572883,0.014,0.029469548133595286
931.2,1000,1756.493988,0.021,0.045584045584045586
931.3,1000,1760.138443,0.021,0.044705351095055315
914.4,1000,1763.995702,0.031,0.05586987270155587
946.0,1000,1767.838423,0.015,0.03140646335912608
959.3,1000,1771.686312,0.007,0.012357414448669201
937.2,1000,1775.623119,0.02,0.04514777751919944
958.9,1000,1779.306784,0.008,0.01938454082868912
965.4,1000,1783.069981,0.004,0.00901510029299076
926.3,1000,1787.001018,0.025,0.04820126969198213
950.5,1000,1790.654153,0.011,0.023042558194215846
947.1,1000,1794.312757,0.014,0.024039594626443554
941.9,1000,1798.102169,0.016,0.03279848985370458
944.0,1000,1801.746646,0.014,0.03257328990228013
940.3,1000,1805.887156,0.018,0.0355822550831793
937.8,1000,1810.053068,0.02,0.04046907335019545
952.5,1000,1813.711938,0.011,0.025896414342629483
946.6,1000,1817.778136,0.016,0.0364756039791568
943.4,1000,1821.905271,0.018,0.041251778093883355
958.5,1000,1826.055955,0.009,0.019644527595884004
947.3,1000,1830.219659,0.014,0.028460228654828508
934.3,1000,1834.153671,0.021,0.04885270170244264
929.1,1000,1838.022593,0.023,0.04691303385704802
918.5,1000,1841.923142,0.03,0.06439303601240162
935.6,1000,1846.039583,0.019,0.04060434372049103
942.4,1000,1849.805393,0.016,0.027975235037835357
947.1,1000,1853.80428,0.014,0.028694404591104734
921.7,1000,1857.855263,0.026,0.05320886814469078
961.8,1000,1861.536845,0.006,0.014447387430772935
954.3,1000,1865.620297,0.008,0.017556346381969158
948.0,1000,1869.3699,0.013,0.025690276110444176
965.8,1000,1873.206523,0.003,0.00764525993883792
942.4,1000,1877.239659,0.016,0.03275944524151124
903.3,1000,1880.9199,0.037,0.07565118912797282
933.4,1000,1884.786593,0.023,0.046153846153846156
928.6,1000,1888.585849,0.024,0.05152542372881356
956.5,1000,1892.319796,0.008,0.018841262364578427
932.6,1000,1896.289485,0.02,0.045625587958607716
958.6,1000,1900.188642,0.007,0.016568047337278107
929.1,1000,1904.068989,0.024,0.05079658277534057
914.3,1000,1908.305467,0.032,0.07218186079212562
935.9,1000,1912.056177,0.02,0.03754752851711027
962.0,1000,1916.117889,0.006,0.014207909069381956
926.1,1000,1919.935333,0.025,0.05620503597122302
930.0,1000,1923.87084,0.023,0.043833061319654934
927.7,1000,1927.90336,0.026,0.05288796102992345
936.2,1000,1931.912191,0.021,0.04501022959763583
969.5,1000,1936.019731,0.003,0.007414730598121601
927.9,1000,1939.955085,0.025,0.05683488486036257
943.1,1000,1943.87225,0.016,0.031909901454716096
960.3,1000,1947.76227,0.008,0.019436345966958212
940.3,1000,1951.506536,0.018,0.04003859141341052
933.5,1000,1955.424512,0.022,0.04661897069005308
932.2,1000,1959.438696,0.022,0.05032021957913998
949.0,1000,1963.195136,0.014,0.03018867924528302
915.0,1000,1967.15389,0.03,0.06025824964131994
934.8,1000,1970.987401,0.02,0.03472882968601332
951.8,1000,1974.951518,0.012,0.026188166828322017
928.6,1000,1979.224135,0.024,0.04836448598130841
956.2,1000,1983.220396,0.01,0.0194954128440367
930.5,1000,1987.290447,0.023,0.051349414855505135
950.5,1000,1991.288857,0.012,0.028402366863905324
954.9,1000,1995.147078,0.011,0.023266219239373602
942.2,1000,1999.107297,0.017,0.04127215343529983
917.2,1000,2002.837141,0.031,0.06850933144342074
907.8,1000,2006.789818,0.034,0.06874695270599708
932.0,1000,2010.671202,0.023,0.04271297817413753
954.4,1000,2014.940064,0.01,0.021199819576003608
944.3,1000,2018.604477,0.015,0.033809166040571
919.0,1000,2022.387459,0.027,0.056039557334589124
961.2,1000,2026.254676,0.007,0.015486725663716814
881.4,1000,2030.186686,0.048,0.0977634309430482
942.7,1000,2034.091097,0.015,0.03142857142857143
955.6,1000,2038.0284,0.01,0.021825396825396824
937.7,1000,2041.638984,0.02,0.040203327171903884
954.7,1000,2045.487278,0.011,0.02287581699346405
927.2,1000,2049.279059,0.023,0.04932416409769979
942.8,1000,2053.238129,0.016,0.03362708719851577
916.8,1000,2057.151689,0.03,0.0593742863667504
901.6,1000,2061.018431,0.037,0.06795669200645013
919.5,1000,2064.672091,0.027,0.05751092707614447
954.7,1000,2068.353172,0.011,0.025504289357755623
960.7,1000,2072.078945,0.006,0.012872467222884387
960.3,1000,2076.053464,0.006,0.014248397055331275
936.7,1000,2079.653055,0.017,0.038340208687211844
956.0,1000,2083.28014,0.01,0.02397506593143131
937.4,1000,2087.141732,0.019,0.041443538998835856
928.8,1000,2090.862301,0.023,0.046652670865407045
969.3,1000,2094.723484,0.003,0.006979990693345742
955.3,1000,2098.564574,0.01,0.019211576846307386
947.6,1000,2102.372434,0.015,0.029377477267428304
