#{"t_start": 1726061246.2145748, "env_id": "DRL_RBMSA-v4"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
844.0,1000,230.460618,0.058,0.12112932604735883
841.5,1000,234.100317,0.058,0.11867928884784114
832.8,1000,237.641798,0.063,0.1270718232044199
875.6,1000,241.085262,0.04,0.08691631992602866
880.1,1000,245.127132,0.036,0.08279940857565303
854.1,1000,249.171139,0.052,0.1155369205683671
863.2,1000,252.925107,0.048,0.09806567701304543
845.5,1000,256.641382,0.056,0.11784351145038167
839.6,1000,260.232953,0.059,0.12319355602937693
845.5,1000,263.592395,0.056,0.12385740402193784
885.7,1000,267.234378,0.034,0.06960330980773911
855.3,1000,271.066613,0.052,0.11105926271581895
863.5,1000,274.958108,0.047,0.10086872586872588
855.2,1000,279.075297,0.051,0.11224248164811745
879.8,1000,282.990873,0.037,0.08613345953620445
895.3,1000,286.943937,0.03,0.07023411371237458
844.1,1000,290.824123,0.057,0.12050443717888837
872.0,1000,294.593674,0.043,0.09746588693957114
869.3,1000,298.207919,0.044,0.09112314574994114
854.2,1000,301.947621,0.052,0.11652852267186738
839.8,1000,305.727455,0.061,0.11589329746693566
879.7,1000,309.389867,0.04,0.0803343394474112
878.9,1000,313.159824,0.039,0.08065268065268065
881.3,1000,317.099657,0.038,0.08302446256486286
867.9,1000,320.804704,0.044,0.09120521172638436
877.3,1000,324.57505,0.042,0.08974964572508266
871.9,1000,328.526982,0.042,0.0836800739713361
848.1,1000,332.54304,0.057,0.11071428571428571
853.5,1000,336.668439,0.052,0.11203221222169588
851.4,1000,340.416969,0.054,0.11848005664385178
900.1,1000,344.174266,0.028,0.06619385342789598
877.1,1000,347.933223,0.041,0.0906508875739645
894.4,1000,351.78492,0.034,0.07867594147277525
869.3,1000,355.467191,0.047,0.10023419203747072
845.1,1000,359.239875,0.059,0.1305987741631306
882.6,1000,362.991501,0.037,0.08003904343582235
870.4,1000,366.908646,0.045,0.09509056244041944
809.7,1000,370.510546,0.078,0.16011945784516426
894.6,1000,374.258154,0.033,0.07246033625384797
866.1,1000,378.392171,0.048,0.10309278350515463
858.2,1000,382.24388,0.054,0.10951203058241511
912.1,1000,385.985579,0.025,0.055317119694802096
878.1,1000,389.858914,0.042,0.08877031287897162
907.4,1000,393.509498,0.027,0.06280076997112609
901.0,1000,397.660976,0.033,0.06758620689655172
904.7,1000,401.174404,0.033,0.06905890318212593
892.3,1000,404.883775,0.037,0.08053032163024798
867.8,1000,408.808479,0.05,0.10986442262739599
893.5,1000,412.458203,0.036,0.08393983503153808
894.0,1000,416.351523,0.035,0.0769593956562795
899.8,1000,420.008691,0.033,0.0674931129476584
880.1,1000,423.759116,0.046,0.09336550060313631
867.0,1000,427.700436,0.052,0.10600312430261102
915.2,1000,431.459644,0.026,0.05990566037735849
888.3,1000,435.311337,0.039,0.09051724137931035
874.3,1000,439.610873,0.047,0.09286675639300135
883.9,1000,443.545832,0.041,0.08822824262766722
897.0,1000,447.517422,0.037,0.08266791921089714
906.8,1000,451.291903,0.03,0.06369274809160305
890.1,1000,455.489986,0.038,0.08704015388314498
910.6,1000,459.408599,0.027,0.05736137667304015
914.5,1000,463.206824,0.025,0.055944055944055944
910.3,1000,467.258811,0.029,0.06004188969048173
915.5,1000,470.942326,0.028,0.061256427453610554
937.9,1000,474.6436,0.014,0.029019980970504282
925.3,1000,478.692075,0.022,0.04771736636843313
921.3,1000,482.465627,0.023,0.05454102751400049
942.6,1000,486.342428,0.014,0.03235933349432504
917.7,1000,490.111092,0.026,0.05442339966434908
923.7,1000,493.723898,0.023,0.0520162252445717
914.1,1000,497.723773,0.028,0.06423777564717162
895.8,1000,501.509026,0.037,0.07852927825692238
915.5,1000,505.327921,0.027,0.061487130600571975
886.0,1000,509.211777,0.041,0.08094473744554001
917.9,1000,513.059398,0.024,0.05596747189667543
919.8,1000,517.229868,0.026,0.05675237433402826
917.7,1000,520.894143,0.025,0.05471698113207547
892.9,1000,524.708437,0.04,0.08484848484848485
899.4,1000,528.725739,0.035,0.06699529464485772
907.2,1000,532.777892,0.032,0.06802055297284071
918.0,1000,536.66131,0.027,0.05794740516639516
921.1,1000,540.225566,0.024,0.05062713797035348
939.3,1000,543.992175,0.016,0.03398755385351843
856.5,1000,548.010862,0.058,0.11534228483381026
923.1,1000,552.000593,0.024,0.0505099562894609
896.9,1000,556.00882,0.038,0.08164185836716284
946.7,1000,559.938787,0.011,0.026259250417760803
939.5,1000,563.693706,0.016,0.031002489250961756
923.5,1000,567.493186,0.025,0.05349319806317731
902.6,1000,570.984475,0.035,0.06782370404201872
917.3,1000,574.909337,0.027,0.0578062070599384
939.9,1000,578.665108,0.016,0.03942828979793001
945.2,1000,582.351025,0.013,0.027995255041518386
922.0,1000,586.226228,0.025,0.05581625092615461
910.3,1000,589.809148,0.032,0.07050183598531212
893.3,1000,593.463335,0.04,0.07518094793369134
916.1,1000,597.42829,0.027,0.0556608242539081
930.3,1000,601.192472,0.022,0.0481000481000481
932.2,1000,605.057494,0.019,0.04216600088770528
933.2,1000,609.018008,0.018,0.037891668690794265
937.1,1000,612.7613,0.018,0.04047976011994003
903.0,1000,616.611069,0.034,0.06197380729653882
925.5,1000,620.442855,0.023,0.05151228733459357
935.5,1000,624.345675,0.019,0.04398148148148148
912.4,1000,628.244691,0.031,0.05542396968261488
921.5,1000,631.774844,0.027,0.05702066999287242
919.4,1000,635.550891,0.026,0.05485425751663989
918.0,1000,639.509487,0.028,0.06102733270499529
936.6,1000,643.384886,0.017,0.0365296803652968
908.6,1000,647.417799,0.034,0.07177587404491781
893.0,1000,651.125966,0.041,0.06950083592070695
923.8,1000,654.861743,0.025,0.05240590757503573
933.0,1000,658.785921,0.019,0.04145319049836982
944.9,1000,662.660145,0.014,0.02985770935386051
942.5,1000,666.645707,0.015,0.033271719038817
911.5,1000,670.513081,0.031,0.06833930704898447
922.9,1000,674.175791,0.025,0.05375854214123007
939.9,1000,678.209824,0.016,0.036736641221374045
942.3,1000,681.959366,0.013,0.03033131124591694
891.0,1000,685.879973,0.042,0.09263157894736843
906.9,1000,689.879561,0.032,0.07072691552062868
935.4,1000,693.62465,0.017,0.0375743162901308
953.0,1000,697.577106,0.009,0.01951219512195122
942.2,1000,701.201126,0.016,0.03646696661141369
944.3,1000,705.112343,0.014,0.03317652884377321
956.8,1000,709.109511,0.007,0.017144256674014206
943.5,1000,712.859328,0.013,0.02868563367035034
927.9,1000,716.74268,0.024,0.049908003679852805
923.2,1000,720.430412,0.023,0.051209772140004696
937.3,1000,724.079303,0.017,0.03840939900587438
931.3,1000,728.01263,0.022,0.047949809545149005
920.1,1000,731.728008,0.026,0.053003533568904596
949.3,1000,736.294284,0.013,0.029073856975381007
945.6,1000,740.334837,0.013,0.02500584248656228
918.2,1000,744.490783,0.029,0.04940663598934367
913.0,1000,748.728308,0.03,0.06583760058522312
941.5,1000,752.442869,0.015,0.032063197026022304
913.2,1000,756.195261,0.032,0.07172280106614974
938.3,1000,760.063799,0.017,0.03806870937790158
956.8,1000,764.210013,0.007,0.017491254372813594
932.6,1000,768.292787,0.02,0.04114285714285714
930.3,1000,772.193768,0.022,0.03878667329686723
933.6,1000,775.96006,0.02,0.03644970414201183
942.6,1000,780.012188,0.015,0.03157650336661249
957.6,1000,783.727277,0.009,0.02024584237165582
897.5,1000,787.74856,0.039,0.07446558609349307
914.7,1000,791.595982,0.03,0.065279091769158
940.8,1000,795.490857,0.017,0.03758881503552602
897.3,1000,799.343034,0.04,0.08156827399729608
922.5,1000,802.975974,0.027,0.05714285714285714
931.0,1000,806.769224,0.022,0.048654970760233916
912.3,1000,810.642453,0.033,0.0717041071023372
948.0,1000,814.285151,0.014,0.029927519289221417
951.8,1000,818.159762,0.012,0.024618190107134716
940.5,1000,821.859804,0.016,0.034636087058272876
929.1,1000,825.659765,0.024,0.04876905041031653
937.5,1000,829.626296,0.017,0.03500359625988971
957.3,1000,833.36345,0.009,0.01941298821354287
933.4,1000,837.25995,0.022,0.04426070038910506
930.7,1000,841.328161,0.022,0.049370994540707334
914.5,1000,844.918134,0.031,0.05169300225733634
935.2,1000,849.03494,0.02,0.043561512685495456
949.6,1000,853.195806,0.014,0.0315173345339937
935.0,1000,857.176881,0.021,0.043245756800744016
964.1,1000,861.196289,0.002,0.0051387461459403904
910.2,1000,864.779697,0.032,0.06199585157870477
919.7,1000,868.660211,0.028,0.05749045801526718
948.3,1000,872.560703,0.014,0.027641133754977745
951.9,1000,876.426846,0.01,0.02344116268166901
941.4,1000,880.026572,0.016,0.038350910834132314
907.0,1000,883.611641,0.033,0.06692822524809601
945.2,1000,887.511065,0.013,0.029046615132349497
953.5,1000,891.491389,0.009,0.018763531392831368
949.3,1000,895.398314,0.011,0.02276499881432298
939.4,1000,899.278635,0.017,0.03099471407976934
955.9,1000,903.143558,0.009,0.019197637213881368
946.7,1000,907.045836,0.014,0.027468624200805116
893.3,1000,910.784964,0.043,0.08802736602052452
927.3,1000,914.676822,0.025,0.052314814814814814
946.3,1000,918.696493,0.012,0.027497708524289642
940.7,1000,922.397396,0.018,0.040432534085566525
947.9,1000,926.011606,0.013,0.02462825278810409
920.3,1000,929.813465,0.027,0.05659059152305543
915.3,1000,933.610018,0.03,0.0549476688867745
948.4,1000,937.664732,0.013,0.030930287889602663
931.4,1000,941.229479,0.023,0.04833561331509348
923.2,1000,945.26201,0.026,0.0603182142009024
966.0,1000,949.14371,0.005,0.011896264572924102
930.9,1000,952.826776,0.023,0.04525758305247954
936.9,1000,956.677063,0.02,0.03705429969704032
931.9,1000,960.312095,0.022,0.05117168818747011
947.8,1000,963.941752,0.013,0.028233151183970857
957.8,1000,967.927255,0.007,0.013293605317442126
951.0,1000,971.635341,0.011,0.019166267369429803
961.5,1000,975.409423,0.007,0.014773776546629732
957.6,1000,979.263076,0.007,0.015322001436437634
941.8,1000,983.096823,0.015,0.03218116805721097
925.7,1000,987.37653,0.026,0.056297015287551565
902.6,1000,991.694196,0.038,0.0756768752774079
928.9,1000,995.935796,0.023,0.051470588235294115
943.6,1000,1000.044949,0.016,0.031431334622823985
964.0,1000,1004.08533,0.006,0.011434016198189614
930.7,1000,1008.179268,0.022,0.04199240562876926
929.9,1000,1012.019083,0.023,0.04568296025582458
962.0,1000,1016.246391,0.005,0.01038470616001888
939.5,1000,1020.297264,0.018,0.04052165812761994
947.8,1000,1024.326833,0.012,0.026462395543175487
937.2,1000,1028.41856,0.018,0.04073987356590962
957.2,1000,1032.679705,0.008,0.018912529550827423
943.6,1000,1037.060711,0.017,0.0363720073664825
949.1,1000,1041.427479,0.013,0.0287369640787949
959.1,1000,1045.726953,0.007,0.015115729806329713
963.8,1000,1050.401959,0.006,0.009622323791195573
937.0,1000,1055.144483,0.019,0.04032450489143403
931.1,1000,1059.862284,0.024,0.04890544946436889
949.2,1000,1064.767435,0.012,0.02650887573964497
957.8,1000,1069.560603,0.007,0.016599478302110504
952.7,1000,1074.262177,0.009,0.02170767004341534
949.3,1000,1078.77924,0.012,0.02594859241126071
947.3,1000,1083.277704,0.014,0.025146886016451233
943.6,1000,1087.605489,0.017,0.03603813066728668
921.3,1000,1092.045946,0.028,0.058456561922365986
927.9,1000,1096.503113,0.025,0.05184304399524376
925.4,1000,1100.446221,0.026,0.05831037649219467
947.5,1000,1104.546861,0.015,0.03459043958683641
931.1,1000,1108.362915,0.022,0.04560260586319218
939.1,1000,1112.310751,0.019,0.037782139352306184
952.9,1000,1116.619259,0.011,0.023660067600193145
936.4,1000,1120.884513,0.02,0.04170485792850596
917.5,1000,1124.519394,0.031,0.06911242603550295
915.2,1000,1128.35183,0.032,0.06456043956043957
956.1,1000,1132.226496,0.008,0.01968503937007874
945.0,1000,1136.202839,0.014,0.031054461181923523
938.0,1000,1139.927565,0.019,0.04
961.9,1000,1143.692416,0.006,0.009767441860465116
940.0,1000,1147.460641,0.019,0.03360957642725598
947.9,1000,1151.146198,0.014,0.029015784586815228
947.1,1000,1154.837099,0.014,0.030096402539383966
925.3,1000,1158.960583,0.026,0.05378973105134474
938.6,1000,1163.063402,0.018,0.03489689553591661
924.0,1000,1167.219491,0.025,0.04996497781928555
868.8,1000,1170.945593,0.056,0.10773101555352242
949.0,1000,1174.746093,0.013,0.030384709629992648
941.9,1000,1178.79498,0.015,0.02211126961483595
953.1,1000,1182.81958,0.01,0.0205799812909261
924.6,1000,1186.559699,0.026,0.05651340996168582
929.7,1000,1190.47982,0.024,0.04563013037180106
947.5,1000,1194.327796,0.01,0.02122932609232288
959.8,1000,1198.362728,0.006,0.012410940013789933
945.8,1000,1201.977582,0.014,0.02929171668667467
911.1,1000,1205.761359,0.032,0.07353629976580796
940.4,1000,1209.679074,0.018,0.039330922242314645
940.6,1000,1213.443582,0.018,0.03369434416365824
938.1,1000,1217.377411,0.02,0.040106951871657755
964.3,1000,1221.147294,0.006,0.01447876447876448
950.2,1000,1225.002763,0.012,0.027071954405129422
922.4,1000,1228.948438,0.028,0.0568416227366491
960.4,1000,1232.545259,0.007,0.013637432400658359
962.0,1000,1236.311029,0.006,0.01276294020326164
951.4,1000,1240.412947,0.011,0.0224159402241594
938.7,1000,1244.220444,0.017,0.032099343955014056
894.5,1000,1248.163111,0.041,0.0814663951120163
928.9,1000,1252.061444,0.023,0.05041628122109158
934.0,1000,1255.993911,0.021,0.04261363636363636
949.7,1000,1259.896482,0.013,0.03019970774476376
956.7,1000,1263.528641,0.009,0.01764705882352941
962.1,1000,1267.411811,0.006,0.014077897700610043
950.9,1000,1271.313206,0.012,0.027220630372492838
928.9,1000,1274.861317,0.022,0.0435879788942418
925.4,1000,1278.759157,0.023,0.04437328453796889
942.8,1000,1282.394649,0.016,0.03825920612147298
942.5,1000,1286.331353,0.017,0.03829091758113472
950.8,1000,1290.310972,0.011,0.02419753086419753
943.7,1000,1293.97942,0.016,0.0346685406418365
937.4,1000,1297.886089,0.02,0.03988671229643616
955.6,1000,1301.772317,0.009,0.020064404260589547
957.8,1000,1305.45416,0.01,0.022585295530994715
926.4,1000,1309.430005,0.024,0.054311576941400666
951.1,1000,1313.414475,0.011,0.022482893450635387
915.2,1000,1317.432131,0.031,0.07093253968253968
940.2,1000,1321.29367,0.018,0.03897007654836465
940.1,1000,1325.037686,0.018,0.03522276650338232
925.0,1000,1329.143862,0.026,0.05419415645617342
961.2,1000,1333.004032,0.006,0.014211274277593557
937.9,1000,1336.781246,0.018,0.0369290573372206
965.9,1000,1340.763712,0.004,0.00983284169124877
945.6,1000,1344.653791,0.015,0.02965284474445516
938.9,1000,1348.644651,0.019,0.04238095238095238
937.1,1000,1352.482686,0.019,0.04264194669756663
926.6,1000,1356.26376,0.023,0.047801578354002255
919.0,1000,1360.328169,0.028,0.05704856199905705
913.7,1000,1364.085822,0.03,0.0683111954459203
948.9,1000,1367.894961,0.013,0.030274802049371215
909.2,1000,1371.713611,0.032,0.06945722171113156
946.1,1000,1375.213452,0.014,0.03271484375
945.9,1000,1379.14848,0.014,0.029075309818875118
918.9,1000,1382.778249,0.029,0.05788235294117647
957.5,1000,1386.513752,0.007,0.01715686274509804
935.5,1000,1390.645642,0.016,0.035415171093563055
947.1,1000,1395.299621,0.011,0.025252525252525252
958.7,1000,1399.445121,0.007,0.01632462686567164
938.3,1000,1403.31339,0.016,0.031821420090239846
914.7,1000,1407.367639,0.03,0.06181121226641112
939.3,1000,1411.48773,0.017,0.038109020742884706
944.2,1000,1415.382564,0.014,0.02124144441822044
906.3,1000,1419.22712,0.033,0.06497849976110846
930.2,1000,1422.844825,0.022,0.04422488826158551
923.9,1000,1426.614278,0.026,0.049087028693383924
931.9,1000,1430.647337,0.022,0.04206273764258555
916.7,1000,1434.48679,0.03,0.06933210076265311
942.0,1000,1438.446742,0.017,0.03796296296296296
938.8,1000,1442.328365,0.017,0.039798488664987405
942.3,1000,1445.986678,0.014,0.02594951639537627
955.4,1000,1450.161286,0.009,0.01641212673808981
955.0,1000,1454.02006,0.01,0.022910065805508164
941.0,1000,1457.971696,0.018,0.035904900533721494
947.5,1000,1461.643935,0.014,0.026692550351856345
907.5,1000,1465.276212,0.034,0.06758331391284082
934.3,1000,1469.269838,0.022,0.04328018223234624
943.8,1000,1473.529008,0.016,0.036849378166743434
963.8,1000,1477.487438,0.006,0.013190034196384953
936.6,1000,1481.331889,0.02,0.04295774647887324
938.9,1000,1485.253786,0.019,0.03515450067174205
961.1,1000,1489.142951,0.008,0.017109826589595374
942.2,1000,1492.761403,0.017,0.030252895296620185
926.8,1000,1496.880289,0.024,0.04886070002349072
920.7,1000,1500.615066,0.025,0.05602755453501722
952.6,1000,1504.395199,0.01,0.019730733519034354
953.4,1000,1508.353317,0.01,0.017121702915316984
943.8,1000,1511.987798,0.015,0.033890327135796657
952.5,1000,1515.811462,0.01,0.01996823235761289
953.0,1000,1519.733571,0.011,0.026196713503215053
969.1,1000,1523.555892,0.004,0.009507962918944617
896.2,1000,1527.348704,0.04,0.07791629563668745
966.2,1000,1531.063995,0.005,0.011910433539780848
956.2,1000,1534.794593,0.006,0.008449304174950299
942.9,1000,1538.81469,0.015,0.028165735567970206
958.1,1000,1542.530938,0.007,0.015373528705260629
930.4,1000,1546.336794,0.023,0.04941860465116279
958.9,1000,1550.396907,0.008,0.013490725126475547
937.9,1000,1554.180057,0.018,0.03590580554907904
929.1,1000,1558.03024,0.024,0.049342105263157895
930.8,1000,1561.782757,0.024,0.048272598201609083
962.6,1000,1565.462389,0.006,0.014107688690336233
941.9,1000,1569.61465,0.017,0.036821253786996036
944.8,1000,1573.199578,0.015,0.03178991015894955
954.7,1000,1577.113173,0.01,0.019356399709654006
935.5,1000,1581.129852,0.021,0.045627376425855515
966.9,1000,1584.845414,0.006,0.013989274889251575
930.8,1000,1588.765516,0.023,0.04623732012267044
969.4,1000,1592.608587,0.004,0.009737098344693282
949.1,1000,1596.420262,0.013,0.02618657937806874
949.2,1000,1600.370337,0.013,0.029966167230546157
953.3,1000,1603.963202,0.011,0.025137111517367458
954.5,1000,1607.814383,0.01,0.021942110177404293
937.8,1000,1611.544934,0.018,0.04447739065974796
963.0,1000,1615.394588,0.007,0.014473089099954772
902.7,1000,1619.548792,0.038,0.07532872743481168
942.6,1000,1623.530802,0.016,0.03648424543946932
959.8,1000,1627.630413,0.009,0.016674606955693186
954.7,1000,1631.578776,0.011,0.021825862473597746
940.2,1000,1635.179149,0.019,0.032330489447687474
936.7,1000,1639.148406,0.02,0.046367112810707455
947.8,1000,1642.830913,0.014,0.0282021151586369
947.1,1000,1646.59542,0.015,0.03311590566984446
956.7,1000,1650.618047,0.009,0.021367521367521368
947.5,1000,1654.295327,0.014,0.029885594209666123
926.5,1000,1658.303714,0.026,0.05373406193078324
972.5,1000,1662.345964,0.001,0.002339728591483388
918.7,1000,1665.929292,0.028,0.0628598848368522
946.9,1000,1669.997501,0.013,0.029516539440203562
963.3,1000,1673.808945,0.005,0.008792225821378992
934.5,1000,1677.698024,0.021,0.04301572617946346
947.0,1000,1681.662935,0.016,0.03648424543946932
933.2,1000,1685.281723,0.021,0.04284023668639053
921.1,1000,1689.287415,0.026,0.04757462686567164
913.2,1000,1692.987162,0.03,0.06231521491926313
895.9,1000,1696.654284,0.04,0.07151069211312945
935.6,1000,1700.645924,0.019,0.03938832252085264
963.4,1000,1704.495503,0.006,0.01355319629545968
956.0,1000,1708.597541,0.009,0.019525801952580194
943.7,1000,1712.539898,0.016,0.027988614800759013
947.7,1000,1716.581239,0.015,0.033271719038817
915.2,1000,1720.714669,0.03,0.057349397590361444
944.7,1000,1724.730859,0.016,0.03644107903454804
909.5,1000,1728.731672,0.034,0.07231744540972058
948.1,1000,1732.61363,0.013,0.02667269439421338
950.1,1000,1736.301821,0.012,0.02864321608040201
950.8,1000,1740.254301,0.012,0.023957834211787255
934.7,1000,1744.012627,0.02,0.04017962656582368
948.6,1000,1747.841049,0.014,0.03348481224587419
962.3,1000,1751.653805,0.005,0.008653846153846154
954.1,1000,1755.29895,0.01,0.023084479371316306
912.7,1000,1759.220055,0.031,0.06362773029439696
933.3,1000,1762.86451,0.021,0.03973808986227139
947.0,1000,1766.721769,0.013,0.029231494578029232
950.8,1000,1770.56449,0.011,0.016613563950842056
964.6,1000,1774.412379,0.005,0.01188212927756654
945.2,1000,1778.349186,0.015,0.03141726786129858
956.1,1000,1782.032851,0.009,0.020353767870123576
910.9,1000,1785.796048,0.033,0.06896551724137931
875.9,1000,1789.727085,0.051,0.0940512579355749
939.9,1000,1793.38022,0.018,0.03809075946390783
960.7,1000,1797.038825,0.006,0.01272684421399953
935.0,1000,1800.829233,0.022,0.04719207173194903
933.8,1000,1804.472713,0.02,0.037691949744067005
930.5,1000,1808.613223,0.024,0.05129390018484288
933.9,1000,1812.779135,0.02,0.037939756265808235
948.9,1000,1816.438005,0.013,0.029382470119521914
962.6,1000,1820.504203,0.006,0.014211274277593557
961.1,1000,1824.631338,0.007,0.016595542911332386
941.0,1000,1828.782022,0.017,0.03554724041159962
953.0,1000,1832.945726,0.01,0.022865482850887863
950.6,1000,1836.879738,0.012,0.025166543301258327
964.7,1000,1840.748661,0.003,0.006638636866563399
946.1,1000,1844.649209,0.015,0.02671118530884808
974.2,1000,1848.765651,0.001,0.002360717658168083
942.4,1000,1852.53146,0.018,0.034395780784223805
956.2,1000,1856.530347,0.009,0.021520803443328552
945.5,1000,1860.58133,0.016,0.03593932322053676
929.4,1000,1864.262912,0.025,0.04767637852155068
944.7,1000,1868.346364,0.015,0.03416370106761566
952.3,1000,1872.095967,0.011,0.021608643457382955
952.9,1000,1875.93259,0.011,0.021916411824668705
959.7,1000,1879.965726,0.008,0.013390722142515544
944.5,1000,1883.645967,0.015,0.029218573046432616
930.4,1000,1887.513134,0.023,0.04932126696832579
894.4,1000,1891.311916,0.042,0.0935593220338983
924.6,1000,1895.045863,0.026,0.05699481865284974
919.3,1000,1899.015552,0.028,0.055738476011288805
934.3,1000,1902.914709,0.021,0.0442603550295858
908.9,1000,1906.794042,0.035,0.06557377049180328
928.5,1000,1911.04412,0.024,0.05015233184907429
932.3,1000,1914.782244,0.021,0.04420152091254753
960.4,1000,1918.843956,0.008,0.01894387875917594
959.1,1000,1922.6614,0.008,0.016636690647482015
944.5,1000,1926.596907,0.017,0.03543949638610399
924.6,1000,1930.629427,0.026,0.052424031547204826
946.3,1000,1934.638258,0.014,0.02636962946124119
942.0,1000,1938.745798,0.016,0.0365793376173999
943.9,1000,1942.681152,0.015,0.033806957373836356
943.4,1000,1946.598317,0.016,0.03754106053496011
952.2,1000,1950.488337,0.012,0.027696793002915453
934.7,1000,1954.232603,0.022,0.04582730342498794
949.5,1000,1958.150579,0.012,0.026309716132010153
912.0,1000,1962.164763,0.031,0.06473010064043916
937.4,1000,1965.921203,0.017,0.037264150943396225
933.6,1000,1969.879957,0.022,0.04973696795791487
905.7,1000,1973.713468,0.037,0.0780209324452902
951.8,1000,1977.677585,0.012,0.025703200775945685
931.5,1000,1981.950202,0.022,0.04439252336448598
934.4,1000,1985.946463,0.021,0.044036697247706424
954.1,1000,1990.016514,0.011,0.026271793647002627
953.2,1000,1994.014924,0.011,0.02603550295857988
959.3,1000,1997.873145,0.009,0.0174496644295302
941.2,1000,2001.833364,0.018,0.04078659868900218
908.9,1000,2005.563208,0.035,0.07701393810536263
943.4,1000,2009.515885,0.017,0.03803022915650902
938.8,1000,2013.397269,0.018,0.0347336306031448
964.6,1000,2017.666131,0.004,0.007668019846639603
948.3,1000,2021.330544,0.014,0.02905083896819434
929.5,1000,2025.113526,0.023,0.049917588886272665
933.7,1000,2028.980743,0.021,0.04380530973451328
943.0,1000,2032.912753,0.016,0.03689186073322573
911.8,1000,2036.817164,0.032,0.07047619047619047
957.0,1000,2040.754467,0.008,0.018353174603174604
938.4,1000,2044.365051,0.018,0.034195933456561925
935.5,1000,2048.213345,0.021,0.04481792717086835
901.8,1000,2052.005126,0.039,0.07801754801991938
924.4,1000,2055.964196,0.026,0.04916512059369202
950.4,1000,2059.871565,0.013,0.028316967344142498
920.2,1000,2063.744498,0.029,0.0626583736466252
954.0,1000,2067.398158,0.011,0.025304807913503567
945.3,1000,2071.079239,0.017,0.03269186181312311
935.4,1000,2074.805012,0.02,0.0433849821215733
933.8,1000,2078.779531,0.021,0.047019710282593205
909.0,1000,2082.379025,0.035,0.07304052414462509
948.6,1000,2086.006207,0.013,0.02685207384320307
921.8,1000,2089.867799,0.028,0.057741559953434225
945.0,1000,2093.588368,0.015,0.031490552834149754
872.6,1000,2097.449551,0.052,0.10609585853885528
954.5,1000,2101.290641,0.009,0.020958083832335328
