#{"t_start": 1726061244.0345693, "env_id": "DRL_RBMSA-v4"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
883.3,1000,182.129898,0.037,0.07964161274265803
880.4,1000,185.705681,0.038,0.08066015806601581
857.1,1000,189.33773,0.049,0.1035074809909247
861.0,1000,192.788104,0.048,0.10516605166051661
880.0,1000,196.370762,0.037,0.08178975222516238
888.3,1000,200.273764,0.032,0.07127684682558413
860.5,1000,203.723952,0.048,0.1014661391668606
883.9,1000,207.272636,0.036,0.08201581027667984
892.1,1000,211.039763,0.032,0.07078832452309813
857.7,1000,214.507155,0.051,0.10911634413616228
853.1,1000,218.157691,0.052,0.11392094279400933
857.2,1000,221.940753,0.048,0.1043730369654506
835.4,1000,225.243053,0.061,0.1319396051103368
851.9,1000,229.006795,0.052,0.10460950561261047
872.2,1000,232.640623,0.042,0.08356102003642987
857.2,1000,236.280323,0.052,0.09882244285384438
841.6,1000,239.821803,0.058,0.13075506445672191
846.9,1000,243.265268,0.055,0.11974110032362459
854.4,1000,247.306136,0.051,0.1153277476589453
863.7,1000,251.351144,0.047,0.10109480549732122
851.4,1000,255.105112,0.054,0.11875843454790823
860.3,1000,258.821387,0.05,0.10305343511450382
889.0,1000,262.412959,0.034,0.07296849087893864
842.8,1000,265.772401,0.058,0.12294332723948811
876.8,1000,269.414384,0.039,0.08761255779995132
871.4,1000,273.246619,0.044,0.08889407372841811
835.8,1000,277.138113,0.062,0.13585907335907335
895.0,1000,281.255302,0.029,0.0636987923277291
857.6,1000,285.170878,0.051,0.11074301940369144
861.4,1000,289.123942,0.049,0.11275680840898232
853.1,1000,293.004879,0.053,0.11396543671181691
872.6,1000,296.77368,0.043,0.09819688109161794
842.6,1000,300.387924,0.057,0.12573581351542265
867.6,1000,304.126566,0.045,0.10019502681618722
849.8,1000,307.90746,0.056,0.12418740192781888
864.4,1000,311.556758,0.047,0.10076619456698398
854.3,1000,315.33983,0.052,0.11025641025641025
863.5,1000,319.272612,0.047,0.10303928836174944
848.3,1000,322.984709,0.054,0.11679851093531875
897.0,1000,326.755055,0.029,0.05857345299952763
862.4,1000,330.706987,0.049,0.10633379565418401
868.5,1000,334.723046,0.046,0.10333333333333333
854.1,1000,338.848444,0.052,0.11416390336333491
861.3,1000,342.596974,0.049,0.10667925418928487
878.1,1000,346.353381,0.04,0.08983451536643026
853.6,1000,350.113229,0.054,0.11526627218934911
878.3,1000,353.964925,0.041,0.07843607579755336
866.5,1000,357.647196,0.047,0.10585480093676815
872.5,1000,361.419881,0.044,0.09382366808109383
885.4,1000,365.171507,0.038,0.08687164470473402
882.2,1000,369.088473,0.037,0.08674928503336511
873.9,1000,372.690552,0.043,0.0932690098782449
858.0,1000,376.438159,0.052,0.11461046649301444
882.0,1000,380.572176,0.042,0.08247422680412371
881.2,1000,384.423885,0.039,0.075556554980886
859.8,1000,388.165585,0.052,0.1061039580352885
858.4,1000,392.03892,0.052,0.11326703856415232
898.2,1000,395.689503,0.031,0.06520692974013474
900.0,1000,399.840982,0.032,0.06620689655172414
898.8,1000,403.353407,0.032,0.06544798013992327
906.8,1000,407.06378,0.029,0.06457156886815615
905.2,1000,410.988484,0.03,0.06591865357643759
914.1,1000,414.638209,0.025,0.056283357593401265
910.6,1000,418.531529,0.027,0.05760151085930123
897.8,1000,422.188696,0.035,0.07575757575757576
899.3,1000,425.939121,0.033,0.07478890229191798
873.5,1000,429.880441,0.048,0.105779959830395
839.2,1000,433.63965,0.065,0.14410377358490567
903.5,1000,437.491342,0.033,0.07471264367816093
887.9,1000,441.790879,0.04,0.08568864961866307
904.5,1000,445.725838,0.033,0.07072644449772236
894.3,1000,449.697428,0.036,0.08313762329732269
924.4,1000,453.471909,0.021,0.044370229007633585
904.9,1000,457.665455,0.031,0.06804520317383987
902.8,1000,461.589605,0.033,0.0745697896749522
938.4,1000,465.38683,0.014,0.032312515071135764
901.1,1000,469.438816,0.032,0.0702815918082383
865.6,1000,473.130462,0.051,0.10820478426112229
920.2,1000,476.823606,0.025,0.053758325404376785
918.9,1000,480.87208,0.023,0.05138793301215875
927.6,1000,484.645633,0.02,0.045775505234964695
930.6,1000,488.522434,0.019,0.03718908476213475
912.4,1000,492.291098,0.028,0.05777990889474946
942.4,1000,495.903903,0.012,0.02863278453829635
951.2,1000,499.903778,0.007,0.012464046021093002
875.2,1000,503.689032,0.048,0.09804811620517476
922.0,1000,507.507927,0.023,0.05338417540514776
906.0,1000,511.391783,0.031,0.06695711992662233
958.8,1000,515.239404,0.004,0.009567089213106911
930.4,1000,519.409873,0.02,0.03683113273106324
924.6,1000,523.074149,0.023,0.04858490566037736
887.5,1000,526.888443,0.042,0.08298368298368299
933.9,1000,530.905745,0.017,0.03674658301590858
931.3,1000,534.957897,0.019,0.041595302177636406
906.1,1000,538.841315,0.033,0.06609262276006517
882.6,1000,542.405572,0.045,0.0966932725199544
933.6,1000,546.17218,0.017,0.04068932503590235
885.7,1000,550.190868,0.043,0.08540611930442439
927.3,1000,554.180599,0.022,0.0505099562894609
922.4,1000,558.188826,0.025,0.05096977898060442
888.5,1000,562.118793,0.041,0.08068751492002865
932.1,1000,565.873712,0.019,0.04163837972391944
942.0,1000,569.673191,0.013,0.026746599031588655
910.9,1000,573.16448,0.03,0.0593742863667504
930.2,1000,577.089343,0.021,0.048329779673063254
911.4,1000,580.845113,0.03,0.0645638245441104
948.5,1000,584.53103,0.011,0.02609727164887307
915.5,1000,588.406234,0.029,0.0627315386515189
916.2,1000,591.989153,0.028,0.058261933904528766
940.3,1000,595.64334,0.016,0.035956105533504555
927.9,1000,599.608296,0.022,0.04073898626243486
941.7,1000,603.372478,0.013,0.02837902837902838
915.0,1000,607.237499,0.028,0.056369285397248114
948.5,1000,611.198013,0.01,0.024289531212047608
946.6,1000,614.941306,0.012,0.02848575712143928
929.5,1000,618.791075,0.019,0.037418147801683815
911.6,1000,622.62286,0.031,0.06545368620037807
893.0,1000,626.52568,0.041,0.07731481481481481
930.7,1000,630.424697,0.022,0.04452865940312648
932.9,1000,633.95485,0.021,0.048467569493941556
917.5,1000,637.730897,0.028,0.05049345880192793
948.6,1000,641.689493,0.011,0.022620169651272386
922.2,1000,645.564891,0.026,0.056717135304013455
863.6,1000,649.597805,0.056,0.11530446862699699
958.7,1000,653.305971,0.005,0.011941724385001195
944.2,1000,657.041749,0.015,0.03215817055740829
943.2,1000,660.965927,0.016,0.03306939916162087
906.3,1000,664.840151,0.035,0.07184511313272685
928.1,1000,668.825713,0.022,0.05083179297597042
936.9,1000,672.693087,0.018,0.04014336917562724
941.1,1000,676.355796,0.017,0.03735763097949886
958.0,1000,680.38983,0.008,0.019083969465648856
926.8,1000,684.139371,0.022,0.046196920205319646
896.6,1000,688.059978,0.039,0.07883040935672514
946.1,1000,692.056056,0.013,0.025540275049115914
943.0,1000,695.804655,0.013,0.030915576694411414
928.6,1000,699.757112,0.022,0.04413472706155633
936.0,1000,703.381131,0.018,0.037177362064882785
933.8,1000,707.292349,0.018,0.04307997028967566
945.5,1000,711.28859,0.014,0.028410482488366397
926.1,1000,715.039333,0.024,0.04937691041617682
928.9,1000,718.922686,0.02,0.04323827046918123
900.4,1000,722.610418,0.036,0.07845900869156683
908.2,1000,726.258317,0.031,0.05919566199728875
929.4,1000,730.192635,0.021,0.045709164239300916
926.5,1000,733.908014,0.024,0.05371024734982332
930.3,1000,738.478301,0.023,0.0492379835873388
948.4,1000,742.514843,0.011,0.022902547324141154
932.3,1000,746.670789,0.021,0.03826592395253088
924.0,1000,750.908314,0.026,0.055596196049743966
952.1,1000,754.622874,0.011,0.020910780669144983
922.6,1000,758.375267,0.025,0.05282287375817785
941.6,1000,762.243805,0.016,0.034354688950789226
951.5,1000,766.388831,0.012,0.029985007496251874
960.8,1000,770.472793,0.006,0.013714285714285714
953.8,1000,774.375187,0.009,0.0208851317752362
935.8,1000,778.140065,0.019,0.0421301775147929
947.6,1000,782.192194,0.012,0.027861620617599257
934.9,1000,785.907283,0.018,0.040009640877319834
919.1,1000,789.928566,0.029,0.06201550387596899
921.8,1000,793.775988,0.029,0.058183538315988645
927.3,1000,797.670862,0.023,0.049965619986247996
912.8,1000,801.523039,0.032,0.06579540333483551
913.8,1000,805.15598,0.03,0.06245847176079734
943.0,1000,808.94923,0.017,0.0383625730994152
940.1,1000,812.823314,0.017,0.034490583163149534
928.4,1000,816.465157,0.024,0.056114098667290155
942.6,1000,820.339768,0.016,0.03510371552313654
920.8,1000,824.039809,0.029,0.05850690381465013
945.5,1000,827.838771,0.014,0.03141852286049238
928.2,1000,831.806302,0.023,0.05178614241189163
900.2,1000,835.540445,0.037,0.07187427779061706
943.2,1000,839.439955,0.014,0.03404669260700389
958.1,1000,843.508167,0.01,0.02231189176358889
919.3,1000,847.09814,0.03,0.06636568848758465
908.4,1000,851.214946,0.034,0.06318812829104835
945.8,1000,855.375811,0.016,0.03601981089599279
959.0,1000,859.356886,0.008,0.01860032550569635
959.6,1000,863.376294,0.007,0.012846865364850977
934.5,1000,866.959702,0.02,0.04125374510255819
966.1,1000,870.840217,0.005,0.011927480916030535
947.4,1000,874.740709,0.014,0.030920590302178495
953.2,1000,878.606851,0.01,0.0213314580403188
933.3,1000,882.205757,0.02,0.04458293384467881
938.2,1000,885.791646,0.019,0.039695361181629356
954.8,1000,889.69107,0.01,0.020613726868118996
925.7,1000,893.671394,0.024,0.04354101515515997
914.5,1000,897.57832,0.031,0.07066635048612759
957.7,1000,901.45864,0.009,0.020182604517059107
954.8,1000,905.323564,0.01,0.015259660349495446
932.3,1000,909.225841,0.022,0.04215013023916647
897.0,1000,912.96497,0.039,0.07890535917901939
905.9,1000,916.856827,0.034,0.0712962962962963
948.0,1000,920.876498,0.015,0.03299725022914757
933.7,1000,924.577402,0.021,0.04560413728255759
895.4,1000,928.191612,0.041,0.07899628252788105
932.8,1000,931.99347,0.02,0.040288775034932466
923.6,1000,935.790024,0.024,0.051855375832540435
936.6,1000,939.844737,0.016,0.03378539138710445
913.9,1000,943.409484,0.029,0.06224350205198358
943.8,1000,947.442016,0.015,0.035620992638328186
957.9,1000,951.323715,0.008,0.01617891981917678
941.3,1000,955.006781,0.016,0.02431391429947039
927.4,1000,958.857068,0.024,0.04614309018876719
941.0,1000,962.504844,0.018,0.043041606886657105
921.0,1000,966.121758,0.028,0.058287795992714025
961.8,1000,970.10726,0.004,0.009168003667201467
961.4,1000,973.815347,0.006,0.012937230474365118
947.0,1000,977.589429,0.014,0.032317636195752536
966.8,1000,981.443082,0.004,0.006703375628441465
962.5,1000,985.276828,0.003,0.007151370679380214
932.5,1000,989.555521,0.018,0.03591361320067945
916.8,1000,993.874202,0.028,0.0557035064358633
961.0,1000,998.114808,0.006,0.013786764705882353
963.8,1000,1002.223838,0.005,0.012088974854932301
930.4,1000,1006.265336,0.022,0.04383039542639352
941.8,1000,1010.359273,0.015,0.03082421264239446
932.8,1000,1014.199089,0.02,0.03677478300593878
934.0,1000,1018.426396,0.02,0.0401227283455275
913.2,1000,1022.47727,0.032,0.06357708430367956
946.8,1000,1026.506838,0.013,0.02414113277623027
951.6,1000,1030.598566,0.011,0.023881994848981503
938.6,1000,1034.859711,0.018,0.04113475177304964
942.6,1000,1039.240717,0.017,0.037753222836095765
918.2,1000,1043.606976,0.028,0.05144843568945539
899.0,1000,1047.906958,0.039,0.0824279641001417
955.7,1000,1052.581965,0.01,0.02189078662496993
958.4,1000,1057.324489,0.009,0.021474588403722263
950.8,1000,1062.04229,0.012,0.02654867256637168
970.9,1000,1066.947441,0.001,0.002366863905325444
948.4,1000,1071.740608,0.013,0.023713540431586435
939.4,1000,1076.442182,0.021,0.03859141341051616
957.9,1000,1080.959246,0.01,0.0200734394124847
924.3,1000,1085.45771,0.025,0.04700352526439483
954.6,1000,1089.785495,0.011,0.0213903743315508
946.0,1000,1094.225952,0.014,0.030499075785582256
944.9,1000,1098.683118,0.016,0.03329369797859691
921.6,1000,1102.626226,0.029,0.05922865013774105
957.8,1000,1106.726867,0.009,0.02161902474177276
956.3,1000,1110.542921,0.008,0.018613308515588647
935.1,1000,1114.490756,0.021,0.042198233562315994
961.5,1000,1118.799265,0.005,0.012071463061323033
942.8,1000,1123.064519,0.015,0.03024747937671861
945.0,1000,1126.6994,0.016,0.03502958579881657
933.7,1000,1130.531836,0.021,0.04532967032967033
945.5,1000,1134.406501,0.015,0.03395669291338583
951.7,1000,1138.382844,0.013,0.030127462340672075
945.8,1000,1142.10757,0.015,0.03571428571428571
950.0,1000,1145.872422,0.012,0.02372093023255814
925.1,1000,1149.640647,0.026,0.049723756906077346
930.0,1000,1153.326203,0.022,0.04410399257195915
944.2,1000,1157.017104,0.016,0.03573947801551846
904.5,1000,1161.140588,0.036,0.07046010224494333
933.5,1000,1165.243407,0.022,0.0498527079084523
928.7,1000,1169.399496,0.023,0.045995797338314263
950.7,1000,1173.125598,0.013,0.023559011893870083
937.5,1000,1176.926099,0.019,0.038716000980151925
970.3,1000,1180.974985,0.002,0.0033285782215882074
925.4,1000,1184.998587,0.026,0.04653882132834425
935.7,1000,1188.739705,0.02,0.039272030651340994
943.8,1000,1192.659826,0.014,0.028730082085948818
946.1,1000,1196.507802,0.015,0.033325104912367315
956.5,1000,1200.542733,0.011,0.02252355780280395
909.0,1000,1204.157588,0.031,0.060024009603841535
937.7,1000,1207.941365,0.018,0.03653395784543326
921.6,1000,1211.859079,0.027,0.05289330922242315
924.8,1000,1215.623588,0.024,0.05054151624548736
945.3,1000,1219.557416,0.015,0.03500243072435586
956.5,1000,1223.3273,0.009,0.019787644787644786
965.4,1000,1227.182768,0.005,0.011873664212776063
941.9,1000,1231.128443,0.017,0.03758881503552602
950.5,1000,1234.725264,0.011,0.024453327063249472
927.6,1000,1238.491035,0.025,0.05341526825809501
924.9,1000,1242.592952,0.025,0.05628891656288917
945.6,1000,1246.40045,0.015,0.035145267104029994
942.6,1000,1250.343117,0.017,0.03847024213622992
968.1,1000,1254.24145,0.003,0.006938020351526364
925.5,1000,1258.173917,0.026,0.05587121212121212
956.9,1000,1262.073941,0.009,0.018996590355577204
962.5,1000,1265.708647,0.006,0.011764705882352941
958.2,1000,1269.591817,0.008,0.018770530267480056
946.2,1000,1273.493212,0.014,0.02913085004775549
920.3,1000,1277.041322,0.029,0.056434962147281484
934.2,1000,1280.938155,0.021,0.03979871912168344
909.0,1000,1284.574655,0.033,0.06312769010043041
910.1,1000,1288.511358,0.034,0.07097828624795705
950.2,1000,1292.490977,0.011,0.02271604938271605
947.0,1000,1296.159426,0.012,0.025298664792691498
927.1,1000,1300.066095,0.025,0.056171819683738494
955.1,1000,1303.952322,0.01,0.021798365122615803
923.6,1000,1307.634165,0.025,0.04925516578567996
945.6,1000,1311.61001,0.016,0.03525488327775131
966.6,1000,1315.594481,0.005,0.012218963831867057
950.4,1000,1319.612136,0.012,0.022321428571428572
957.1,1000,1323.473676,0.007,0.016237531895151938
923.3,1000,1327.217692,0.026,0.05155120130627478
931.7,1000,1331.324865,0.022,0.046182846371347785
928.2,1000,1335.184038,0.023,0.04594978683088584
929.8,1000,1338.961252,0.024,0.043245869776482024
956.0,1000,1342.943718,0.009,0.019174041297935103
922.8,1000,1346.833797,0.027,0.05351976856316297
927.5,1000,1350.824657,0.023,0.05333333333333334
944.9,1000,1354.662692,0.014,0.027809965237543453
908.5,1000,1358.443765,0.033,0.06403607666290868
911.5,1000,1362.508174,0.033,0.07355021216407355
941.2,1000,1366.264793,0.017,0.036053130929791274
927.8,1000,1370.074966,0.023,0.048672566371681415
891.3,1000,1373.893616,0.042,0.07405703771849126
931.2,1000,1377.393457,0.021,0.04052734375
953.4,1000,1381.328486,0.009,0.021448999046711152
928.1,1000,1384.958255,0.024,0.0451764705882353
960.4,1000,1388.693757,0.006,0.014705882352941176
965.3,1000,1392.824897,0.004,0.008135917683656377
913.2,1000,1397.479627,0.032,0.06175390266299357
923.9,1000,1401.625126,0.026,0.05643656716417911
926.2,1000,1405.493395,0.023,0.04963191640940394
951.2,1000,1409.547645,0.009,0.01581217057977959
956.1,1000,1413.667735,0.008,0.01929570670525808
889.4,1000,1417.56257,0.043,0.0710408307764928
937.5,1000,1421.407125,0.02,0.040611562350692784
947.8,1000,1425.02483,0.013,0.029169607151258527
942.4,1000,1428.794284,0.015,0.03557031064737965
906.0,1000,1432.827343,0.034,0.06701520912547529
923.8,1000,1436.666795,0.026,0.048301363531315
933.9,1000,1440.626747,0.021,0.04537037037037037
972.9,1000,1444.50837,0.0,0.0
936.7,1000,1448.166684,0.019,0.03727294173154046
928.3,1000,1452.341291,0.025,0.0528835194894005
951.0,1000,1456.200066,0.012,0.023397514014136
946.5,1000,1460.151702,0.015,0.036390101892285295
957.9,1000,1463.823941,0.009,0.016015530211113807
949.0,1000,1467.456218,0.014,0.03262642740619902
960.9,1000,1471.449843,0.007,0.015945330296127564
920.1,1000,1475.709014,0.027,0.05481345002303086
934.9,1000,1479.667444,0.021,0.04396678065461651
901.2,1000,1483.509383,0.037,0.07793427230046948
901.5,1000,1487.433791,0.037,0.07321988356471115
896.7,1000,1491.322957,0.04,0.08161849710982659
924.7,1000,1494.941408,0.023,0.04679744741195935
944.6,1000,1499.060295,0.016,0.03476626732440686
943.4,1000,1502.795071,0.015,0.028932261768082664
959.3,1000,1506.575204,0.006,0.012534818941504178
921.9,1000,1510.52524,0.026,0.052753354928273946
928.6,1000,1514.167803,0.022,0.05036479171569781
948.0,1000,1517.991468,0.013,0.02813705468572725
916.1,1000,1521.913577,0.029,0.05715646582519648
962.1,1000,1525.735897,0.006,0.014261944378416925
900.4,1000,1529.52871,0.04,0.07368655387355298
940.0,1000,1533.244001,0.018,0.04001905669366365
960.8,1000,1536.974598,0.007,0.01441351888667992
925.7,1000,1540.994696,0.025,0.04981378026070764
937.8,1000,1544.710944,0.017,0.035791496516934904
929.7,1000,1548.5168,0.022,0.04190891472868217
950.6,1000,1552.576912,0.011,0.025054203806311733
942.7,1000,1556.35907,0.018,0.0391699696899044
955.4,1000,1560.210245,0.011,0.025845864661654134
958.9,1000,1563.962763,0.009,0.019876952200662566
953.3,1000,1567.642395,0.009,0.019750764166470727
955.2,1000,1571.794656,0.009,0.017711489163365183
929.6,1000,1575.379583,0.022,0.041925823542962454
954.8,1000,1579.293178,0.009,0.020324219695136706
944.1,1000,1583.309858,0.015,0.03279467680608365
958.0,1000,1587.025419,0.01,0.023315458148752622
933.4,1000,1590.945522,0.023,0.04505779665015334
931.8,1000,1594.788023,0.022,0.049172346640701074
944.4,1000,1598.600268,0.015,0.03226560673369184
956.9,1000,1602.550343,0.008,0.01933301111648139
900.3,1000,1606.143208,0.038,0.07244058500914077
945.0,1000,1609.994388,0.016,0.03454715219421102
958.4,1000,1613.724939,0.008,0.01828514949345194
933.0,1000,1617.574593,0.021,0.04477611940298507
922.4,1000,1621.728797,0.028,0.05660797860485848
934.1,1000,1625.710807,0.019,0.040748637763563134
940.5,1000,1629.810418,0.017,0.03263458789899952
944.0,1000,1633.758781,0.015,0.03379488383008684
921.9,1000,1637.359154,0.028,0.05455770094297261
946.8,1000,1641.328411,0.015,0.035850860420650096
943.9,1000,1645.010918,0.015,0.03384253819036428
958.8,1000,1648.775425,0.007,0.017561465127947817
946.5,1000,1652.798052,0.012,0.022792022792022793
959.9,1000,1656.475332,0.008,0.016577165538174177
955.3,1000,1660.483719,0.012,0.025956284153005466
961.2,1000,1664.525969,0.007,0.016378100140383715
961.6,1000,1668.109298,0.007,0.013435700575815739
967.5,1000,1672.177506,0.003,0.0061068702290076335
952.9,1000,1675.989948,0.01,0.02313743637204998
956.9,1000,1679.87803,0.009,0.01942645698427382
945.9,1000,1683.842941,0.014,0.03316749585406302
943.9,1000,1687.461729,0.015,0.02650887573964497
950.7,1000,1691.46742,0.011,0.01655783582089552
919.4,1000,1695.167167,0.028,0.05344553104389357
951.1,1000,1698.83429,0.013,0.026672798344447
916.6,1000,1702.82593,0.032,0.06719184430027804
945.6,1000,1706.675509,0.013,0.026654619381070704
930.6,1000,1710.777546,0.022,0.04509530450953045
952.6,1000,1714.719903,0.01,0.023719165085388995
942.9,1000,1718.761244,0.017,0.03789279112754159
924.0,1000,1722.894675,0.025,0.048433734939759034
937.9,1000,1726.910865,0.017,0.03454803596781827
943.8,1000,1730.911678,0.015,0.027236440478985678
943.1,1000,1734.793636,0.016,0.03209764918625678
952.2,1000,1738.481827,0.011,0.01934673366834171
929.7,1000,1742.434307,0.022,0.04983229516051749
956.7,1000,1746.192632,0.007,0.015126447648310093
958.5,1000,1750.021055,0.007,0.016742406122937096
950.0,1000,1753.83381,0.012,0.027403846153846154
948.2,1000,1757.478956,0.011,0.025540275049115914
946.7,1000,1761.400061,0.015,0.03418803418803419
933.5,1000,1765.044516,0.022,0.0449311356965455
945.2,1000,1768.901775,0.014,0.031588873173031586
923.8,1000,1772.744495,0.027,0.054847519344560766
938.1,1000,1776.592385,0.02,0.04182509505703422
937.0,1000,1780.529191,0.02,0.039795205957644866
963.3,1000,1784.212857,0.006,0.013084565059365156
933.7,1000,1787.976054,0.021,0.04417399143565472
933.5,1000,1791.908103,0.021,0.04655537267810957
953.0,1000,1795.560225,0.011,0.024453327063249472
911.7,1000,1799.21883,0.033,0.07094037237803441
952.6,1000,1803.008241,0.011,0.023124115148655026
937.0,1000,1806.652719,0.018,0.03629595160539786
942.7,1000,1810.793229,0.018,0.03743068391866913
926.9,1000,1814.959141,0.026,0.05518510002299379
938.7,1000,1818.618011,0.019,0.04008964143426295
953.9,1000,1822.684209,0.01,0.02226432970156324
933.7,1000,1826.811343,0.021,0.04267425320056899
943.7,1000,1830.962028,0.016,0.03601496725912067
948.3,1000,1835.125732,0.014,0.029676477742641694
958.6,1000,1839.059744,0.009,0.02220577350111029
940.5,1000,1842.928666,0.017,0.031201593272847977
944.3,1000,1846.829215,0.016,0.03529692344383496
934.6,1000,1850.945656,0.02,0.04296506137865911
919.5,1000,1854.711465,0.029,0.05824352212795231
949.5,1000,1858.711398,0.013,0.02893352462936394
943.0,1000,1862.761336,0.017,0.03127187864644107
922.0,1000,1866.442918,0.027,0.05634481098001445
912.7,1000,1870.52637,0.032,0.06168446026097272
911.2,1000,1874.275973,0.031,0.061464585834333736
940.4,1000,1878.112596,0.018,0.03669724770642202
951.5,1000,1882.145731,0.013,0.02965088474414156
912.7,1000,1885.825973,0.033,0.06749716874292186
963.1,1000,1889.69314,0.006,0.013574660633484163
911.7,1000,1893.491921,0.033,0.06644067796610169
968.7,1000,1897.225869,0.003,0.00706547338671691
968.3,1000,1901.195558,0.002,0.004703668861712135
945.7,1000,1905.094714,0.012,0.02698224852071006
919.2,1000,1908.974048,0.026,0.05125836989148003
957.0,1000,1913.224125,0.009,0.019685962034216076
913.0,1000,1916.96225,0.032,0.07081749049429657
937.8,1000,1921.023962,0.019,0.04215013023916647
954.2,1000,1924.840794,0.01,0.01933453237410072
935.9,1000,1928.776655,0.019,0.040102588015854514
926.0,1000,1932.809433,0.025,0.04871259568545581
925.0,1000,1936.818264,0.026,0.0550125028415549
949.9,1000,1940.925804,0.014,0.029658922392486405
949.8,1000,1944.861158,0.011,0.026947574718275354
958.1,1000,1948.778322,0.01,0.02346316283435007
948.4,1000,1952.668343,0.015,0.029154518950437316
941.0,1000,1956.412608,0.017,0.035214664737095995
927.2,1000,1960.330585,0.024,0.04984998846065082
906.9,1000,1964.344769,0.035,0.06930466605672461
969.2,1000,1968.101208,0.003,0.007075471698113208
956.2,1000,1972.059963,0.009,0.021520803443328552
956.2,1000,1975.893473,0.01,0.02235965746907707
947.3,1000,1979.850995,0.014,0.03249272550921436
950.5,1000,1984.130207,0.012,0.02663551401869159
946.9,1000,1988.126469,0.014,0.029357798165137616
946.6,1000,1992.19652,0.015,0.03080964891330308
963.0,1000,1996.194929,0.005,0.011834319526627219
966.3,1000,2000.053151,0.004,0.008948545861297539
928.8,1000,2004.01337,0.021,0.04661325564457393
950.6,1000,2007.743213,0.012,0.022206472950626034
950.3,1000,2011.695891,0.013,0.03022915650901999
946.2,1000,2015.577275,0.015,0.03097864351091293
951.2,1000,2019.846137,0.01,0.015787099684258007
965.7,1000,2023.510549,0.005,0.01252191334835963
950.0,1000,2027.293532,0.011,0.021662349894042855
930.6,1000,2031.160748,0.023,0.04513274336283186
899.4,1000,2035.092759,0.039,0.08439013142725386
926.6,1000,2038.99717,0.025,0.05238095238095238
957.5,1000,2042.934473,0.009,0.020833333333333332
933.4,1000,2046.545057,0.023,0.045748613678373386
902.2,1000,2050.39247,0.038,0.0873015873015873
950.5,1000,2054.185131,0.012,0.024187811240218165
964.3,1000,2058.144202,0.005,0.011595547309833023
963.6,1000,2062.057762,0.007,0.015985384791048184
954.7,1000,2065.924504,0.011,0.02533978346003225
954.9,1000,2069.578163,0.01,0.02162410858063032
897.3,1000,2073.259244,0.04,0.06445629492232785
920.7,1000,2076.985018,0.027,0.05101311084624553
954.2,1000,2080.959537,0.008,0.016148183329375444
920.7,1000,2084.559128,0.028,0.0601795680660034
939.1,1000,2088.186213,0.018,0.04171661472069048
940.9,1000,2092.047805,0.016,0.03166472642607683
928.8,1000,2095.768373,0.024,0.04688593421973408
959.4,1000,2099.629557,0.007,0.0144253140995812
967.6,1000,2103.470646,0.002,0.00499001996007984
