#{"t_start": 1720712691.09772, "env_id": "DRL_RBMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
904,1000,439.853998,0.048,0.105901562864474
926,1000,442.236243,0.037,0.07902033271719039
942,1000,444.597359,0.029,0.06069295101553166
952,1000,446.947778,0.024,0.05330296127562642
956,1000,449.338415,0.022,0.05104961832061069
940,1000,451.7492,0.03,0.06719552029864675
926,1000,454.107289,0.037,0.08093567251461989
932,1000,456.471327,0.034,0.07391944990176817
954,1000,458.838286,0.023,0.04970273483947681
932,1000,461.236201,0.034,0.07479674796747968
936,1000,463.693515,0.032,0.0667771726260952
948,1000,466.123001,0.026,0.057687546422381775
930,1000,468.579895,0.035,0.07323046779328925
930,1000,470.966465,0.035,0.07665177521749353
954,1000,473.455943,0.023,0.045078196872125116
896,1000,475.958418,0.052,0.10899694620624853
926,1000,478.494927,0.037,0.08088567555354723
932,1000,480.980051,0.034,0.06946000448129061
942,1000,483.461967,0.029,0.06548881036513546
944,1000,485.965042,0.028,0.060023446658851114
968,1000,488.446084,0.016,0.03458752044870297
940,1000,490.974873,0.03,0.06539113586824898
932,1000,493.447602,0.034,0.07778590587661546
950,1000,495.920578,0.025,0.05483271375464684
942,1000,498.444304,0.029,0.05912284952750182
956,1000,500.97198,0.022,0.04688950789229341
940,1000,503.616444,0.03,0.0704647676161919
958,1000,506.073902,0.021,0.04662857142857143
964,1000,508.538127,0.018,0.039532570860268526
944,1000,510.98351,0.028,0.05917159763313609
966,1000,513.461637,0.017,0.037613187833759
948,1000,515.969934,0.026,0.05688117618703302
918,1000,518.363726,0.041,0.08127789523138361
924,1000,520.757939,0.038,0.07568590350047304
932,1000,523.203316,0.034,0.06830162732065093
926,1000,525.645027,0.037,0.07661108607480847
934,1000,527.995224,0.033,0.06733111849390919
952,1000,530.40587,0.024,0.056140350877192984
944,1000,532.761981,0.028,0.060812343998184706
920,1000,535.379343,0.04,0.07832592938975917
946,1000,538.278284,0.027,0.0528835194894005
914,1000,541.096673,0.043,0.090802714720337
938,1000,543.804796,0.031,0.06658851113716295
930,1000,546.428389,0.035,0.07360345240949413
914,1000,548.938879,0.043,0.08204298590247285
948,1000,551.741664,0.026,0.06031128404669261
956,1000,554.277904,0.022,0.047472110135295516
924,1000,556.75606,0.038,0.08171557562076749
938,1000,559.277229,0.031,0.06486357108664433
952,1000,561.766687,0.024,0.0540297163439892
964,1000,564.260743,0.018,0.04185073238781679
956,1000,566.767817,0.022,0.05344295991778006
918,1000,569.246197,0.041,0.08688637935008066
962,1000,571.769037,0.019,0.04103053435114504
974,1000,574.28369,0.013,0.029046615132349497
950,1000,576.799845,0.025,0.053914674167838725
950,1000,579.304356,0.025,0.05105465004793864
948,1000,581.760311,0.026,0.0544657281329333
944,1000,584.238125,0.028,0.05856172405715624
920,1000,586.759078,0.04,0.08467644936252106
918,1000,589.289524,0.041,0.08442020393644771
936,1000,591.752368,0.032,0.06583373378183566
962,1000,594.302842,0.019,0.0452867339404381
940,1000,597.834173,0.03,0.06251479990528061
910,1000,601.649086,0.045,0.08757126567844926
938,1000,605.318958,0.031,0.06481481481481481
936,1000,608.809253,0.032,0.06232813932172319
944,1000,612.193343,0.028,0.05876821814762576
908,1000,615.585482,0.046,0.10130111524163568
942,1000,618.677992,0.029,0.05938518863530508
930,1000,621.679698,0.035,0.07421503330161751
960,1000,624.315019,0.02,0.04330240304544373
936,1000,626.90938,0.032,0.07090743274053808
956,1000,629.46236,0.022,0.046544763714082164
974,1000,632.03563,0.013,0.02807518439210088
944,1000,634.467472,0.028,0.053442465093885415
924,1000,636.96956,0.038,0.07597296667443486
952,1000,639.33604,0.024,0.05595408895265423
940,1000,641.710453,0.03,0.0610200364298725
974,1000,644.07588,0.013,0.029796011918404766
970,1000,646.431176,0.015,0.03449928126497365
968,1000,648.777639,0.016,0.03508771929824561
976,1000,651.120544,0.012,0.02441943978932248
982,1000,653.500799,0.009,0.0200238379022646
946,1000,655.902265,0.027,0.056782334384858045
938,1000,658.238787,0.031,0.06613404349755882
964,1000,660.560518,0.018,0.034466911764705885
964,1000,662.910802,0.018,0.037717601547388784
950,1000,665.249495,0.025,0.05383515959980943
958,1000,667.587118,0.021,0.04176904176904177
938,1000,669.910479,0.031,0.05938784833257195
948,1000,672.208572,0.026,0.05286759499645976
924,1000,674.522812,0.038,0.07382394038192827
962,1000,676.84618,0.019,0.036211699164345405
968,1000,679.151224,0.016,0.037461952704284714
946,1000,681.463908,0.027,0.06382978723404255
914,1000,683.750985,0.043,0.08931860036832412
920,1000,686.025843,0.04,0.07833140208574739
930,1000,688.295568,0.035,0.07699574870099198
966,1000,690.548245,0.017,0.03800817897522252
958,1000,692.809458,0.021,0.04390360295872107
972,1000,695.119687,0.014,0.032603632976245925
972,1000,697.608957,0.014,0.028875739644970415
956,1000,700.017329,0.022,0.04932416409769979
954,1000,702.428001,0.023,0.05065123010130246
966,1000,704.82876,0.017,0.037209302325581395
928,1000,707.217398,0.036,0.07215041128084607
958,1000,709.620434,0.021,0.04464078121367124
964,1000,711.97853,0.018,0.040203327171903884
944,1000,714.369798,0.028,0.058977407847800235
940,1000,716.756529,0.03,0.0640495867768595
952,1000,719.309683,0.024,0.05765073264472736
970,1000,722.985488,0.015,0.03350395532805956
944,1000,726.777554,0.028,0.061334641805691856
978,1000,730.585861,0.011,0.02221149203283438
952,1000,734.1167,0.024,0.04766269477543538
954,1000,737.533088,0.023,0.048047337278106506
962,1000,740.626501,0.019,0.04075091575091575
964,1000,743.641865,0.018,0.03764763779527559
966,1000,746.472832,0.017,0.038006952491309386
944,1000,749.181085,0.028,0.06095238095238095
964,1000,751.759945,0.018,0.03906976744186046
946,1000,754.22208,0.027,0.05939226519337017
948,1000,756.691428,0.026,0.052924791086350974
952,1000,759.178122,0.024,0.05219844815424406
926,1000,761.537036,0.037,0.0717937319404312
952,1000,764.067497,0.024,0.04894629503738953
946,1000,766.502793,0.027,0.05883726360028018
968,1000,768.830805,0.016,0.032479414455626715
974,1000,771.201673,0.013,0.031854937515314874
980,1000,773.670173,0.01,0.020922491678554447
924,1000,776.340283,0.038,0.08044901777362021
960,1000,778.922463,0.02,0.0421455938697318
972,1000,781.301743,0.014,0.026798647996137133
966,1000,783.703664,0.017,0.04196494692668477
964,1000,786.088134,0.018,0.03539416226154907
924,1000,788.436101,0.038,0.07058823529411765
940,1000,790.831974,0.03,0.059250585480093675
934,1000,793.224628,0.033,0.0628390596745027
966,1000,795.673495,0.017,0.04091456077015644
958,1000,798.177271,0.021,0.049586776859504134
972,1000,800.64093,0.014,0.02895752895752896
960,1000,803.094458,0.02,0.041320351460460696
956,1000,805.4986,0.022,0.04767361906944763
980,1000,807.897428,0.01,0.023512814483893724
934,1000,810.266002,0.033,0.07232332781848262
962,1000,812.567542,0.019,0.04234122042341221
970,1000,814.844758,0.015,0.03233364573570759
954,1000,817.150842,0.023,0.049332428151165425
978,1000,819.457453,0.011,0.024051803885291396
928,1000,821.786866,0.036,0.07386363636363637
992,1000,824.131099,0.004,0.00974184120798831
966,1000,826.515263,0.017,0.028186274509803922
958,1000,828.907116,0.021,0.04223369310183012
962,1000,831.290411,0.019,0.039637058261700095
932,1000,833.921684,0.034,0.06974076623078687
952,1000,837.613449,0.024,0.05077767612076853
930,1000,841.287333,0.035,0.07317073170731707
914,1000,844.906348,0.043,0.08638804576231614
958,1000,848.505272,0.021,0.04296296296296296
956,1000,852.172042,0.022,0.041695947528695244
932,1000,855.445209,0.034,0.07552513570922822
976,1000,858.581301,0.012,0.02378003467921724
914,1000,861.514095,0.043,0.07928880345987506
974,1000,864.296207,0.013,0.02429728442115293
986,1000,867.009384,0.007,0.015640273704789834
988,1000,869.606442,0.006,0.013392857142857142
968,1000,872.042312,0.016,0.03502667594525632
964,1000,874.478125,0.018,0.03918824352694192
964,1000,876.864367,0.018,0.036757775683317624
960,1000,879.225796,0.02,0.03694931312174325
946,1000,881.526618,0.027,0.05830903790087463
980,1000,883.896805,0.01,0.02261553588987217
956,1000,886.258864,0.022,0.04532304725168756
962,1000,888.608845,0.019,0.039523809523809524
952,1000,890.973819,0.024,0.04472769409038239
944,1000,893.442089,0.028,0.057722660653889514
934,1000,895.803214,0.033,0.07496463932107496
952,1000,898.147341,0.024,0.0448292220113852
950,1000,900.450003,0.025,0.0568234746157429
904,1000,902.77645,0.048,0.09429622815087396
962,1000,905.19185,0.019,0.0400390625
978,1000,907.621402,0.011,0.023355576739752144
946,1000,910.039094,0.027,0.050352941176470586
984,1000,912.431291,0.008,0.0196078431372549
984,1000,914.818952,0.008,0.017707585546781528
932,1000,917.176704,0.034,0.06910009182736455
950,1000,919.532031,0.025,0.054104477611940295
956,1000,921.917149,0.022,0.0458323438613156
976,1000,924.304592,0.012,0.024436990896023
970,1000,926.718224,0.015,0.030390738060781478
928,1000,929.094721,0.036,0.06679254189284871
950,1000,931.45438,0.025,0.053989488772097464
988,1000,933.830569,0.006,0.014114326040931546
968,1000,936.258418,0.016,0.03509603983874793
950,1000,938.643805,0.025,0.05180608365019011
956,1000,941.060191,0.022,0.036977120406748325
974,1000,943.462642,0.013,0.026157407407407407
1000,1000,945.902676,0.0,0.0
968,1000,948.298378,0.016,0.03019580089643784
950,1000,951.191172,0.025,0.0528835194894005
968,1000,954.857501,0.016,0.03119668535218133
960,1000,958.663256,0.02,0.047064531780688985
972,1000,962.332826,0.014,0.031060422227614657
972,1000,966.041296,0.014,0.03262642740619902
978,1000,969.68949,0.011,0.02369020501138952
948,1000,973.06092,0.026,0.05435283279594657
970,1000,976.401304,0.015,0.033707865168539325
922,1000,979.347843,0.039,0.07300469483568076
938,1000,982.137636,0.031,0.06538289296909987
928,1000,984.836199,0.036,0.07190751445086706
954,1000,987.383743,0.023,0.05152446230205625
974,1000,989.849118,0.013,0.029128494244773314
962,1000,992.323441,0.019,0.03628013777267509
992,1000,994.778893,0.004,0.007892293407613741
954,1000,997.271488,0.023,0.04905136510874595
962,1000,999.596649,0.019,0.04189220993174865
974,1000,1001.909241,0.013,0.026775584297708193
944,1000,1004.194783,0.028,0.059061681352703024
972,1000,1006.515002,0.014,0.029712384121701924
916,1000,1008.813587,0.042,0.0792520035618878
966,1000,1011.177313,0.017,0.03406383992377322
976,1000,1013.558475,0.012,0.024353876739562623
942,1000,1015.912638,0.029,0.0521415270018622
972,1000,1018.280865,0.014,0.030747057410521257
956,1000,1020.661602,0.022,0.041182170542635656
972,1000,1023.206517,0.014,0.030835943146229824
952,1000,1025.566749,0.024,0.048962462112380506
970,1000,1027.924084,0.015,0.03383458646616541
984,1000,1030.363546,0.008,0.017510648367250355
994,1000,1032.792751,0.003,0.007053844345168116
974,1000,1035.166344,0.013,0.030295968305756232
966,1000,1037.540258,0.017,0.0350149735084082
988,1000,1039.946325,0.006,0.014517299782240502
972,1000,1042.357103,0.014,0.030418250950570342
984,1000,1044.770775,0.008,0.0186523665190021
972,1000,1047.139965,0.014,0.029723991507430998
958,1000,1049.538681,0.021,0.05111976630963973
978,1000,1051.929779,0.011,0.022913256955810146
982,1000,1054.404093,0.009,0.018849685838569358
946,1000,1056.882319,0.027,0.054844606946983544
950,1000,1059.279014,0.025,0.04668534080298786
990,1000,1061.687039,0.005,0.008648381517173214
928,1000,1064.426577,0.036,0.06784260515603799
946,1000,1067.681911,0.027,0.05237352351236907
964,1000,1071.382915,0.018,0.0412224591329069
960,1000,1075.094899,0.02,0.043353978084802285
976,1000,1078.669345,0.012,0.026754283032152076
936,1000,1082.23363,0.032,0.06331387516838796
954,1000,1085.788727,0.023,0.052103250478011474
968,1000,1089.053355,0.016,0.031962397179788486
982,1000,1092.157646,0.009,0.020321123933768188
966,1000,1095.096902,0.017,0.036799620132953466
976,1000,1097.866007,0.012,0.02661685734298389
982,1000,1100.511191,0.009,0.020491803278688523
980,1000,1103.150634,0.01,0.021993448759943846
990,1000,1105.880546,0.005,0.01199616122840691
994,1000,1108.464929,0.003,0.0061068702290076335
970,1000,1110.917446,0.015,0.029153169828782972
966,1000,1113.365752,0.017,0.03260869565217391
968,1000,1115.734212,0.016,0.03790570954750059
966,1000,1118.072289,0.017,0.03266272189349113
978,1000,1120.385359,0.011,0.018656716417910446
950,1000,1122.669245,0.025,0.05549238116897885
964,1000,1125.011096,0.018,0.038629570016095655
946,1000,1127.266493,0.027,0.05838739573679333
972,1000,1129.5175,0.014,0.02891348543031398
952,1000,1131.838702,0.024,0.0502092050209205
948,1000,1134.169217,0.026,0.05479127134724858
954,1000,1136.494094,0.023,0.048983364140480594
976,1000,1138.821093,0.012,0.024096385542168676
964,1000,1141.175608,0.018,0.041173686701372454
962,1000,1143.547405,0.019,0.03686311340690303
956,1000,1145.865769,0.022,0.045660036166365284
982,1000,1148.231024,0.009,0.018844221105527637
942,1000,1150.6039,0.029,0.06588404408241495
986,1000,1153.005815,0.007,0.016544552115339162
988,1000,1155.325394,0.006,0.012915570437694332
964,1000,1157.684085,0.018,0.03894230769230769
978,1000,1160.067395,0.011,0.02406679764243615
962,1000,1162.440596,0.019,0.040123456790123455
962,1000,1164.946176,0.019,0.038834951456310676
974,1000,1167.360989,0.013,0.030645921735030647
942,1000,1169.731102,0.029,0.06326809285389166
954,1000,1172.339193,0.023,0.04348859315589353
954,1000,1175.752974,0.023,0.039795205957644866
970,1000,1179.49467,0.015,0.0363460140537921
940,1000,1183.169904,0.03,0.061753437006986704
950,1000,1186.770043,0.025,0.05596049847166706
962,1000,1190.255647,0.019,0.0404420409122972
950,1000,1193.448115,0.025,0.051143059156257366
964,1000,1196.457589,0.018,0.03964134025483719
964,1000,1199.302558,0.018,0.04048394602140531
958,1000,1202.014295,0.021,0.04713493530499076
952,1000,1204.634185,0.024,0.0524258450218441
954,1000,1207.218006,0.023,0.052788844621513946
972,1000,1209.683732,0.014,0.030317385125532923
930,1000,1212.084142,0.035,0.07396870554765292
960,1000,1214.511653,0.02,0.045369504209541625
952,1000,1216.861483,0.024,0.04816346387740209
982,1000,1219.183261,0.009,0.02072538860103627
968,1000,1221.496144,0.016,0.032750608541712765
964,1000,1223.839187,0.018,0.03935129978535655
940,1000,1226.18867,0.03,0.06326723323890462
952,1000,1228.524692,0.024,0.048154093097913325
956,1000,1230.872385,0.022,0.04758488761358202
972,1000,1233.196317,0.014,0.025204200700116686
944,1000,1235.558202,0.028,0.06597640260052974
930,1000,1237.919215,0.035,0.066429418742586
954,1000,1240.271988,0.023,0.050900360144057626
968,1000,1242.600554,0.016,0.034658511722731905
964,1000,1244.965376,0.018,0.03802008608321377
924,1000,1247.315969,0.038,0.07836919592298981
970,1000,1249.696469,0.015,0.033936651583710405
928,1000,1252.055394,0.036,0.07457627118644068
982,1000,1254.429314,0.009,0.019783325482807347
980,1000,1256.778604,0.01,0.022107243650047036
978,1000,1259.182227,0.011,0.02603550295857988
946,1000,1261.484507,0.027,0.05449087970445624
980,1000,1263.851177,0.01,0.022029528943051324
924,1000,1266.239446,0.038,0.0841254752851711
970,1000,1268.67532,0.015,0.02983660904570211
972,1000,1271.05788,0.014,0.026079136690647483
962,1000,1273.413834,0.019,0.04103520634180462
962,1000,1276.165018,0.019,0.0398979355138019
952,1000,1279.768417,0.024,0.05182996135485338
980,1000,1283.624901,0.01,0.023232822540781017
974,1000,1287.63368,0.013,0.028417442430181284
976,1000,1291.225183,0.012,0.02674800563115908
980,1000,1294.840673,0.01,0.0206511175898931
990,1000,1298.309037,0.005,0.0120598166907863
928,1000,1301.614614,0.036,0.07292868682206323
942,1000,1304.71315,0.029,0.053979871912168347
996,1000,1307.485479,0.002,0.0047169811320754715
974,1000,1310.149453,0.013,0.02965088474414156
970,1000,1312.709403,0.015,0.030447193149381543
982,1000,1315.241871,0.009,0.01624636275460718
968,1000,1317.747314,0.016,0.03271028037383177
982,1000,1320.134879,0.009,0.017889908256880735
960,1000,1322.470552,0.02,0.04060186290900406
982,1000,1324.826675,0.009,0.021301775147928994
974,1000,1327.141604,0.013,0.02774049217002237
976,1000,1329.508716,0.012,0.027676620538965767
982,1000,1331.893314,0.009,0.01842664776754075
964,1000,1334.325647,0.018,0.03803022915650902
966,1000,1336.736661,0.017,0.03848861769537667
956,1000,1339.086251,0.022,0.03924221921515562
986,1000,1341.51388,0.007,0.013022789882294014
980,1000,1343.894471,0.01,0.022133270543913352
950,1000,1346.260112,0.025,0.05154867256637168
922,1000,1348.609909,0.039,0.08577357620474983
938,1000,1350.964316,0.031,0.06190476190476191
976,1000,1353.362745,0.012,0.025297619047619048
948,1000,1355.748003,0.026,0.05314232902033272
932,1000,1358.122871,0.034,0.07072829131652661
978,1000,1360.513753,0.011,0.02323926962295471
968,1000,1362.932863,0.016,0.03571428571428571
980,1000,1365.336894,0.01,0.02009591230874629
978,1000,1367.736391,0.011,0.0239576134531214
976,1000,1370.240955,0.012,0.021164021164021163
932,1000,1372.647978,0.034,0.0609784372826339
968,1000,1375.083134,0.016,0.032419547079856975
978,1000,1377.509201,0.011,0.017810496319164093
954,1000,1380.566445,0.023,0.05289978160640621
972,1000,1384.213244,0.014,0.030688084392232078
966,1000,1387.938496,0.017,0.03958090803259604
948,1000,1391.656596,0.026,0.05038488453463961
978,1000,1395.388283,0.011,0.02419730107026524
986,1000,1399.10025,0.007,0.013722554890219561
988,1000,1402.486237,0.006,0.012590347400326416
970,1000,1405.668066,0.015,0.02768878718535469
980,1000,1408.625299,0.01,0.01898148148148148
958,1000,1411.42095,0.021,0.04489603024574669
964,1000,1414.155157,0.018,0.03490909090909091
974,1000,1416.775527,0.013,0.026743075453677174
968,1000,1419.746804,0.016,0.03701923076923077
968,1000,1422.435692,0.016,0.034394608412735304
956,1000,1424.842498,0.022,0.045928030303030304
970,1000,1427.374962,0.015,0.02734189253447456
976,1000,1430.690991,0.012,0.027142857142857142
976,1000,1435.343411,0.012,0.02535806527353839
962,1000,1438.889661,0.019,0.042585170340681364
960,1000,1442.18168,0.02,0.04422488826158551
974,1000,1444.681889,0.013,0.027922385234264078
956,1000,1447.088769,0.022,0.04811411992263056
988,1000,1449.515059,0.006,0.01267605633802817
972,1000,1451.840583,0.014,0.02965022006022701
964,1000,1454.16855,0.018,0.0379746835443038
980,1000,1456.482353,0.01,0.023696682464454975
968,1000,1458.815286,0.016,0.03170620437956204
954,1000,1461.151392,0.023,0.04594978683088584
966,1000,1463.681986,0.017,0.03242241778601204
952,1000,1466.084173,0.024,0.05174825174825175
934,1000,1468.498557,0.033,0.0715432240311855
960,1000,1470.930244,0.02,0.0466038671294001
946,1000,1473.334017,0.027,0.05783796190039018
948,1000,1475.72557,0.026,0.0558891454965358
964,1000,1478.158362,0.018,0.033660589060308554
968,1000,1480.636826,0.016,0.03837528033889858
948,1000,1483.433544,0.026,0.04980126256722001
968,1000,1487.336165,0.016,0.03429517502365184
950,1000,1491.259844,0.025,0.05098605098605099
902,1000,1495.375246,0.049,0.09062359802602064
954,1000,1499.14218,0.023,0.05027270571496324
992,1000,1502.525448,0.004,0.009596928982725527
970,1000,1505.610703,0.015,0.03117782909930716
958,1000,1508.48206,0.021,0.04563263424752247
944,1000,1511.306224,0.028,0.05865590121111375
962,1000,1514.003146,0.019,0.043182920912178555
968,1000,1516.605003,0.016,0.03092304115322018
946,1000,1519.096439,0.027,0.06012297882031428
974,1000,1521.587878,0.013,0.027946810908271353
992,1000,1524.026026,0.004,0.008232445520581114
982,1000,1526.403286,0.009,0.021256495040151157
998,1000,1528.756456,0.001,0.002340276152586005
948,1000,1531.071281,0.026,0.05867045185710906
968,1000,1533.426558,0.016,0.03309251922628758
952,1000,1535.771171,0.024,0.048500468603561386
992,1000,1538.1164,0.004,0.009248554913294798
988,1000,1540.493182,0.006,0.013228809407153356
