#{"t_start": 1720712694.7579167, "env_id": "DRL_RBMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
932,1000,260.374026,0.034,0.08053032163024798
894,1000,262.916047,0.053,0.11126694717157551
868,1000,265.463285,0.066,0.13003396409509946
892,1000,267.972224,0.054,0.11709159584513693
898,1000,270.49563,0.051,0.10284664830119375
930,1000,273.025455,0.035,0.07937273823884197
890,1000,275.68164,0.055,0.11470653871903592
904,1000,278.166321,0.048,0.10283018867924529
920,1000,280.681788,0.04,0.08333333333333333
898,1000,283.21244,0.051,0.09892328398384927
922,1000,285.785897,0.039,0.08127547350755214
906,1000,288.238823,0.047,0.09910756223579145
892,1000,290.680373,0.054,0.11116412213740458
928,1000,293.289001,0.036,0.07501803318105314
880,1000,296.464935,0.06,0.13336520076481836
912,1000,300.355745,0.044,0.0974198215577526
902,1000,303.06769,0.049,0.10518966720968118
900,1000,305.709113,0.05,0.09814442208808406
890,1000,308.383087,0.055,0.11584205518553758
880,1000,310.847787,0.06,0.12479926588667126
894,1000,313.351598,0.053,0.11882152422692963
950,1000,315.860156,0.025,0.05602511470659261
916,1000,318.301807,0.042,0.094941261088468
920,1000,320.884431,0.04,0.08542114053925078
928,1000,323.388318,0.036,0.07622243528283797
842,1000,325.82811,0.079,0.16114389468906037
894,1000,328.323846,0.053,0.11320305052430886
886,1000,330.761851,0.057,0.11511121302453566
902,1000,333.251529,0.049,0.10428127242286535
892,1000,335.638475,0.054,0.10794533240676396
928,1000,338.084964,0.036,0.07641509433962264
904,1000,340.506367,0.048,0.10023310023310024
902,1000,342.931543,0.049,0.10172529688550302
926,1000,345.354665,0.037,0.0802544653780279
932,1000,347.75225,0.034,0.07772864789387945
846,1000,350.209502,0.077,0.15119726339794756
920,1000,352.741837,0.04,0.08568693154619435
902,1000,355.157414,0.049,0.10521681708122387
908,1000,357.538761,0.046,0.10587663914521613
924,1000,359.999851,0.038,0.07893549842129004
936,1000,362.486255,0.032,0.06779661016949153
882,1000,364.863868,0.059,0.12400995700384702
896,1000,367.297759,0.052,0.10790869264468526
914,1000,369.739061,0.043,0.08997488010961406
914,1000,372.180043,0.043,0.09760720208481402
928,1000,374.663257,0.036,0.07762444553967472
918,1000,377.038144,0.041,0.09157769869513642
934,1000,379.550206,0.033,0.07705606322548778
926,1000,382.085385,0.037,0.0847001223990208
930,1000,384.580253,0.035,0.0747139855241653
954,1000,387.018312,0.023,0.0502131691141639
946,1000,389.529111,0.027,0.05627705627705628
924,1000,392.037867,0.038,0.07323568575233022
924,1000,394.575431,0.038,0.08428467330580519
976,1000,397.848667,0.012,0.02848575712143928
940,1000,401.594701,0.03,0.07015902712815715
896,1000,405.291411,0.052,0.11058601134215501
908,1000,408.869572,0.046,0.10046296296296296
940,1000,412.173943,0.03,0.06679298910468973
946,1000,415.293525,0.027,0.06272273699215966
936,1000,418.215575,0.032,0.06931374799173744
892,1000,420.997115,0.054,0.10838831291234684
916,1000,423.66848,0.042,0.09036289353520788
920,1000,426.336436,0.04,0.08497337346608011
896,1000,428.924117,0.052,0.10628134702651063
936,1000,431.402776,0.032,0.07336827060505002
958,1000,433.82346,0.021,0.04611085235211924
932,1000,436.193801,0.034,0.07091205971541871
934,1000,438.576046,0.033,0.07208872458410351
912,1000,440.937163,0.044,0.09510155316606929
948,1000,443.287581,0.026,0.055125284738041
940,1000,445.678218,0.03,0.06870229007633588
912,1000,448.089003,0.044,0.09006066262249184
928,1000,450.447092,0.036,0.06830409356725146
910,1000,452.81113,0.045,0.09823182711198428
926,1000,455.178089,0.037,0.08299643281807371
940,1000,457.575029,0.03,0.05853658536585366
946,1000,460.033318,0.027,0.05825242718446602
928,1000,462.462804,0.036,0.08021787571180986
954,1000,464.919698,0.023,0.04481998530492285
964,1000,467.307304,0.018,0.03950152833294145
930,1000,469.794799,0.035,0.06945722171113156
952,1000,472.298221,0.024,0.05214940098661029
940,1000,474.834731,0.03,0.06642566651604158
936,1000,477.319854,0.032,0.07035626260362984
940,1000,479.80177,0.03,0.06713780918727916
912,1000,482.304845,0.044,0.0876905041031653
936,1000,484.785887,0.032,0.06777284412245851
948,1000,487.314677,0.026,0.060062969241947206
926,1000,489.787405,0.037,0.0814435503535723
918,1000,492.260381,0.041,0.08294609665427509
944,1000,494.784107,0.028,0.06493821177610855
916,1000,497.311783,0.042,0.08774373259052924
978,1000,499.956247,0.011,0.025987006496751622
970,1000,502.413705,0.015,0.032914285714285715
920,1000,504.87793,0.04,0.09050223769269021
930,1000,507.324824,0.035,0.06911242603550295
932,1000,509.80144,0.034,0.07476201532389135
954,1000,512.309737,0.023,0.047481320800192815
968,1000,514.703529,0.016,0.03617571059431524
940,1000,517.097742,0.03,0.059839167455061494
954,1000,519.543119,0.023,0.044006417602567044
934,1000,521.984831,0.033,0.06376746282109058
928,1000,524.336025,0.036,0.07043189368770764
942,1000,526.745673,0.029,0.06362573099415204
964,1000,529.101784,0.018,0.04084411164057182
948,1000,531.719146,0.026,0.0502688800561141
954,1000,534.618087,0.023,0.05037611123774789
954,1000,537.436476,0.023,0.04914579920430611
962,1000,540.145583,0.019,0.03821805392731536
972,1000,542.768192,0.014,0.030688084392232078
936,1000,545.278682,0.032,0.06794545874740004
954,1000,548.081468,0.023,0.055933852140077824
966,1000,550.617707,0.017,0.03750296700688346
970,1000,553.095863,0.015,0.028442437923250564
952,1000,555.617033,0.024,0.05169937769267592
944,1000,558.10649,0.028,0.06033318325078793
962,1000,560.599545,0.019,0.03627063473610788
960,1000,563.10762,0.02,0.051387461459403906
936,1000,565.586001,0.032,0.06683567642313898
970,1000,568.10884,0.015,0.032919847328244274
960,1000,570.622697,0.02,0.038416490981494494
924,1000,573.140648,0.038,0.07993436474449132
940,1000,575.64416,0.03,0.06208053691275168
912,1000,578.100114,0.044,0.0830833141010847
942,1000,580.577928,0.029,0.06090419301944249
948,1000,583.098881,0.026,0.06110175607409189
912,1000,585.629327,0.044,0.08465733934076358
940,1000,588.092171,0.03,0.06439211917347429
938,1000,590.642645,0.031,0.0662072360324883
956,1000,594.173976,0.022,0.04878048780487805
928,1000,597.988889,0.036,0.07936145952109463
942,1000,601.658761,0.029,0.06157407407407407
952,1000,605.149056,0.024,0.04949587534372136
966,1000,608.533146,0.017,0.035731076633756464
956,1000,611.925285,0.022,0.04228624535315985
922,1000,615.017795,0.039,0.07661853749417792
944,1000,618.019618,0.028,0.05137963843958135
934,1000,620.654822,0.033,0.07423269093504639
944,1000,623.250217,0.028,0.05973552211582307
960,1000,625.802164,0.02,0.046069817145571124
952,1000,628.375434,0.024,0.050916012372115155
978,1000,630.807275,0.011,0.026480500722195474
920,1000,633.309363,0.04,0.08482871125611746
956,1000,635.676887,0.022,0.05117168818747011
932,1000,638.050256,0.034,0.075591985428051
930,1000,640.416661,0.035,0.07471922988769196
966,1000,642.770979,0.017,0.03641590800191662
936,1000,645.117442,0.032,0.060941828254847646
936,1000,647.459311,0.032,0.06679435001197032
914,1000,649.840602,0.043,0.08891537544696067
954,1000,652.241072,0.023,0.04780393108468818
940,1000,654.57859,0.03,0.05725699067909454
946,1000,656.900321,0.027,0.059283088235294115
962,1000,659.250605,0.019,0.039651837524177946
952,1000,661.589298,0.024,0.05574082896617437
940,1000,663.926921,0.03,0.06432879160151887
934,1000,666.250282,0.033,0.0698949291914116
964,1000,668.548375,0.018,0.03752655180552278
974,1000,670.862616,0.013,0.027480204937121566
944,1000,673.185984,0.028,0.058031569173630455
950,1000,675.491934,0.025,0.04963708733317724
970,1000,677.803711,0.015,0.03404255319148936
906,1000,680.090789,0.047,0.09277163904235727
932,1000,682.365646,0.034,0.07184241019698726
954,1000,684.635371,0.023,0.050070854983467174
952,1000,686.888048,0.024,0.04594659610295886
918,1000,689.148256,0.041,0.08923884514435695
964,1000,691.45949,0.018,0.03772706101537028
962,1000,693.948761,0.019,0.03928994082840237
950,1000,696.357132,0.025,0.057861038653070906
980,1000,698.767804,0.01,0.019778099372889532
954,1000,701.168563,0.023,0.054834761321909425
948,1000,703.558218,0.026,0.05170387779083431
942,1000,705.96122,0.029,0.05789351313647989
938,1000,708.318333,0.031,0.06423290203327171
938,1000,710.710584,0.031,0.06611177170035672
956,1000,713.096333,0.022,0.046372819100091826
948,1000,715.6485,0.026,0.055248618784530384
952,1000,719.32628,0.024,0.049790600279199626
978,1000,723.117357,0.011,0.023552502453385672
974,1000,726.925665,0.013,0.02704007725736359
956,1000,730.456504,0.022,0.0462878093492209
954,1000,733.872892,0.023,0.05112426035502959
946,1000,736.966304,0.027,0.057692307692307696
952,1000,739.982665,0.024,0.051181102362204724
934,1000,742.812635,0.033,0.06674391657010428
954,1000,745.520888,0.023,0.05333333333333334
954,1000,748.099748,0.023,0.05069767441860465
948,1000,750.561883,0.026,0.05662983425414365
922,1000,753.032245,0.039,0.0786908077994429
910,1000,755.517925,0.045,0.09311074535621915
934,1000,757.87684,0.033,0.06668148477439431
944,1000,760.4073,0.028,0.05483797869929753
954,1000,762.843595,0.023,0.05370067709549381
924,1000,765.170608,0.038,0.07731015553522415
968,1000,767.541476,0.016,0.039206076941926
944,1000,770.009976,0.028,0.06157869709938184
960,1000,772.680086,0.02,0.04396632366697849
962,1000,775.262266,0.019,0.040229885057471264
976,1000,777.641546,0.012,0.027522935779816515
958,1000,780.043467,0.021,0.046655146877314244
936,1000,782.427938,0.032,0.06550218340611354
976,1000,784.775904,0.012,0.028811524609843937
968,1000,787.171777,0.016,0.03185011709601874
948,1000,789.564431,0.026,0.05131103074141049
954,1000,792.013298,0.023,0.05102286401925391
970,1000,794.518068,0.015,0.03305785123966942
984,1000,796.980733,0.008,0.01278957528957529
980,1000,799.434262,0.01,0.02089764901448587
968,1000,801.838403,0.016,0.03323401329360532
944,1000,804.237231,0.028,0.06089818951328474
942,1000,806.605805,0.029,0.0685417159064051
968,1000,808.907345,0.016,0.033374844333748446
964,1000,811.184561,0.018,0.035145267104029994
940,1000,813.490646,0.03,0.06200497850192351
980,1000,815.797256,0.01,0.02312673450508788
950,1000,818.126669,0.025,0.05350378787878788
948,1000,820.470902,0.026,0.05893813930832927
976,1000,822.855066,0.012,0.025980392156862746
936,1000,825.245939,0.032,0.058188643829188175
940,1000,827.630214,0.03,0.06208213944603629
974,1000,830.262484,0.013,0.028446891488873596
950,1000,833.953252,0.025,0.048947849954254344
960,1000,837.628134,0.02,0.04782400765184122
938,1000,841.247176,0.031,0.06537473733364464
920,1000,844.846075,0.04,0.09061728395061729
976,1000,848.511845,0.012,0.025298664792691498
938,1000,851.785012,0.031,0.06396034930375266
962,1000,854.921105,0.019,0.040376517215754276
982,1000,857.854903,0.009,0.020182604517059107
958,1000,860.63601,0.021,0.04859456884230586
956,1000,863.350197,0.022,0.04594330400782014
982,1000,865.946245,0.009,0.022321428571428572
916,1000,868.382115,0.042,0.09046624913013222
940,1000,870.817928,0.03,0.06717984604618614
954,1000,873.205712,0.023,0.0471253534401508
976,1000,875.565599,0.012,0.028422548555187114
966,1000,877.866421,0.017,0.034742468415937804
956,1000,880.237592,0.022,0.04965585054080629
976,1000,882.598668,0.012,0.021697203471552556
910,1000,884.948649,0.045,0.08357142857142857
940,1000,887.314628,0.03,0.06535341830822712
940,1000,889.780899,0.03,0.05591882750845547
970,1000,892.143018,0.015,0.033946251768033946
940,1000,894.487144,0.03,0.06451612903225806
970,1000,896.789806,0.015,0.030274802049371215
954,1000,899.116253,0.023,0.04415823367065318
954,1000,901.531653,0.023,0.0498046875
978,1000,903.962208,0.011,0.02478551000953289
950,1000,906.378897,0.025,0.056
990,1000,908.772693,0.005,0.012254901960784314
980,1000,911.158755,0.01,0.023929169657812874
944,1000,913.517413,0.028,0.0608356290174472
964,1000,915.871835,0.018,0.04057835820895522
958,1000,918.256952,0.021,0.046069817145571124
986,1000,920.644395,0.007,0.013895543842836608
936,1000,923.058027,0.032,0.06777616980221901
954,1000,925.434524,0.023,0.04743922586735898
982,1000,927.794183,0.009,0.020066889632107024
952,1000,930.170372,0.024,0.04728299223712068
952,1000,932.598221,0.024,0.0512212473322267
930,1000,934.983608,0.035,0.07818441064638783
974,1000,937.399994,0.013,0.028657268315229953
950,1000,939.802445,0.025,0.050694444444444445
980,1000,942.242479,0.01,0.019143576826196475
956,1000,944.638181,0.022,0.049068176456711486
958,1000,947.530975,0.021,0.04262594027809437
974,1000,951.197304,0.013,0.028759444309042165
976,1000,955.003059,0.012,0.021106259097525473
968,1000,958.672629,0.016,0.027905848095122542
958,1000,962.382084,0.021,0.04334653926823584
950,1000,966.029293,0.025,0.05011389521640091
970,1000,969.400723,0.015,0.029709811146936896
980,1000,972.740126,0.01,0.02149487054225696
962,1000,975.687646,0.019,0.03896713615023474
958,1000,978.477439,0.021,0.04567845947156292
952,1000,981.175062,0.024,0.04994219653179191
954,1000,983.723547,0.023,0.04750649964547388
956,1000,986.188921,0.022,0.04604181348367395
962,1000,988.663244,0.019,0.040183696900114814
988,1000,991.118696,0.006,0.012070566388115135
908,1000,993.611291,0.046,0.08815363257751041
980,1000,995.936453,0.01,0.020710755471875734
972,1000,998.249044,0.014,0.030406171999092353
940,1000,1000.534586,0.03,0.05548940223862824
968,1000,1002.854806,0.016,0.03185167577846446
954,1000,1005.15339,0.023,0.04719501335707925
968,1000,1007.517116,0.016,0.03334921391138637
972,1000,1009.898278,0.014,0.02882703777335984
980,1000,1012.252441,0.01,0.023277467411545624
980,1000,1014.620668,0.01,0.02257987028585155
972,1000,1017.001405,0.014,0.026647286821705425
992,1000,1019.546321,0.004,0.006745362563237774
970,1000,1021.906552,0.015,0.027512240615528094
970,1000,1024.263888,0.015,0.03242481203007519
978,1000,1026.703349,0.011,0.024609559867486985
970,1000,1029.132555,0.015,0.028215377380672466
954,1000,1031.505137,0.023,0.0470752738289443
958,1000,1033.880061,0.021,0.0414651002073255
984,1000,1036.286129,0.008,0.017420759738688604
986,1000,1038.696906,0.007,0.016634980988593156
958,1000,1041.109609,0.021,0.04476567964560504
952,1000,1043.479769,0.024,0.04718093890068412
988,1000,1045.878484,0.006,0.01314508276533593
974,1000,1048.269582,0.013,0.02618657937806874
960,1000,1050.743896,0.02,0.04543257612373127
964,1000,1053.223122,0.018,0.03930530164533821
978,1000,1055.619867,0.011,0.022408963585434174
974,1000,1058.027649,0.013,0.030639980232270818
962,1000,1060.766381,0.019,0.03844414292175486
970,1000,1064.021714,0.015,0.02830398930242924
974,1000,1067.722718,0.013,0.02937692489931296
964,1000,1071.434702,0.018,0.03573130061934254
950,1000,1075.009148,0.025,0.050927012438394745
978,1000,1078.573434,0.011,0.02469690166142793
964,1000,1082.128531,0.018,0.038718929254302106
954,1000,1085.393159,0.023,0.0472385428907168
998,1000,1088.496437,0.001,0.002508780732563974
972,1000,1091.436705,0.014,0.030389363722697058
970,1000,1094.206717,0.015,0.033621293485874386
980,1000,1096.850994,0.01,0.022768670309653915
966,1000,1099.490437,0.017,0.03837154890032756
980,1000,1102.219346,0.01,0.02399232245681382
940,1000,1104.804732,0.03,0.06666666666666667
986,1000,1107.257249,0.007,0.014807959278111986
980,1000,1109.705555,0.01,0.020351526364477335
972,1000,1112.074016,0.014,0.027481639421937928
980,1000,1114.412092,0.01,0.020828402366863907
924,1000,1116.725163,0.038,0.07042910447761194
948,1000,1119.009048,0.026,0.053672958835569703
930,1000,1121.350899,0.035,0.06553230627730512
946,1000,1123.607258,0.027,0.049814643188137164
950,1000,1125.857303,0.025,0.050372712898125144
942,1000,1128.178505,0.029,0.05764760576476058
940,1000,1130.50902,0.03,0.059297912713472484
936,1000,1132.833897,0.032,0.06076709796672828
964,1000,1135.160896,0.018,0.043373493975903614
966,1000,1137.514397,0.017,0.035967818267865596
956,1000,1139.887209,0.022,0.05165531814980042
952,1000,1142.204561,0.024,0.04746835443037975
976,1000,1144.570827,0.012,0.02864321608040201
978,1000,1146.943703,0.011,0.024916147580258743
976,1000,1149.345618,0.012,0.02056251477192153
950,1000,1151.665197,0.025,0.05118392729012198
952,1000,1154.023888,0.024,0.05336538461538461
976,1000,1156.407198,0.012,0.02504911591355599
940,1000,1158.7804,0.03,0.06267806267806268
956,1000,1161.286976,0.022,0.042221720478663356
916,1000,1163.700792,0.042,0.07944365865157944
960,1000,1166.070905,0.02,0.036868456986800184
976,1000,1168.678996,0.012,0.02709125475285171
954,1000,1172.093791,0.023,0.05166395159413544
982,1000,1175.834474,0.009,0.020353767870123576
982,1000,1179.509707,0.009,0.02028397565922921
966,1000,1183.108824,0.017,0.03715024688455208
966,1000,1186.594451,0.017,0.03997178462261933
958,1000,1189.787918,0.021,0.04053735564459109
972,1000,1192.797392,0.014,0.03161868806040585
966,1000,1195.641331,0.017,0.036761284318287575
958,1000,1198.354098,0.021,0.04390018484288355
936,1000,1200.973988,0.032,0.06507243044378018
964,1000,1203.557809,0.018,0.04183266932270916
958,1000,1206.024519,0.021,0.045476077688299386
962,1000,1208.423946,0.019,0.04362256993835941
960,1000,1210.851457,0.02,0.045369504209541625
962,1000,1213.202177,0.019,0.04281196789102408
952,1000,1215.523065,0.024,0.056254626202812734
942,1000,1217.835947,0.029,0.05709227705244523
922,1000,1220.178991,0.039,0.07774862866682566
962,1000,1222.528473,0.019,0.04154863078375826
956,1000,1224.864495,0.022,0.04127493694106856
952,1000,1227.212188,0.024,0.04399808703969393
954,1000,1229.536121,0.023,0.04480746791131855
968,1000,1231.89899,0.016,0.03852636648206116
992,1000,1234.259018,0.004,0.0066429418742586
978,1000,1236.611791,0.011,0.02496998799519808
1000,1000,1238.941364,0.0,0.0
968,1000,1241.305179,0.016,0.03538976566236251
940,1000,1243.655772,0.03,0.06251415628539071
952,1000,1246.036272,0.024,0.051583710407239816
944,1000,1248.395197,0.028,0.05875706214689266
990,1000,1250.769117,0.005,0.011775788977861516
970,1000,1253.118407,0.015,0.03316086547507056
974,1000,1255.52203,0.013,0.029349112426035502
950,1000,1257.82431,0.025,0.05079658277534057
936,1000,1260.19098,0.032,0.06936958050152332
958,1000,1262.57925,0.021,0.04158745247148289
978,1000,1265.015123,0.011,0.023206251479990527
956,1000,1267.397684,0.022,0.043615107913669064
948,1000,1269.754638,0.026,0.04942877127535556
948,1000,1272.504821,0.026,0.057527255857109716
952,1000,1276.10822,0.024,0.05182996135485338
986,1000,1279.964704,0.007,0.015818091942659415
952,1000,1283.973483,0.024,0.04997550220480157
958,1000,1287.564986,0.021,0.044580009385265136
972,1000,1291.180476,0.014,0.024052478134110787
962,1000,1294.64884,0.019,0.04389773275446213
940,1000,1297.955431,0.03,0.06369720747749827
944,1000,1301.052953,0.028,0.056038426349496795
978,1000,1303.825282,0.011,0.025943396226415096
940,1000,1306.489256,0.03,0.06025824964131994
948,1000,1309.050189,0.026,0.04923882017126546
982,1000,1311.581674,0.009,0.020368574199806012
956,1000,1314.086516,0.022,0.04042056074766355
976,1000,1316.474682,0.012,0.027522935779816515
940,1000,1318.810355,0.03,0.0659183186052066
976,1000,1321.166479,0.012,0.028402366863905324
986,1000,1323.481408,0.007,0.015659955257270694
974,1000,1325.848519,0.013,0.024277737314882253
948,1000,1328.234149,0.026,0.05315379163713678
928,1000,1330.66545,0.036,0.07411019015114578
946,1000,1333.076464,0.027,0.05773292654306501
984,1000,1335.426054,0.008,0.016689219666215605
982,1000,1337.853683,0.009,0.018031555221637866
940,1000,1340.234274,0.03,0.06216152578290558
976,1000,1342.600918,0.012,0.023451327433628318
928,1000,1344.949712,0.036,0.07678118515102605
972,1000,1347.304119,0.014,0.02857142857142857
976,1000,1349.702548,0.012,0.026785714285714284
958,1000,1352.087806,0.021,0.04251386321626617
968,1000,1354.462674,0.016,0.03104575163398693
972,1000,1356.853556,0.014,0.03035333175243064
982,1000,1359.273638,0.009,0.018089053803339517
928,1000,1361.676697,0.036,0.06919387988125143
932,1000,1364.077199,0.034,0.0626583736466252
946,1000,1366.580758,0.027,0.06073153899240856
960,1000,1368.987781,0.02,0.04219800602828658
974,1000,1371.423916,0.013,0.0266984505363528
988,1000,1373.849983,0.006,0.014248397055331275
960,1000,1376.906249,0.02,0.04343605920892987
964,1000,1380.553047,0.018,0.0347638456005754
964,1000,1384.279285,0.018,0.03911525029103609
964,1000,1387.9964,0.018,0.04198740377886634
986,1000,1391.729082,0.007,0.011400651465798045
986,1000,1395.440053,0.007,0.01746506986027944
976,1000,1398.82604,0.012,0.025180694800652832
966,1000,1402.007869,0.017,0.029977116704805493
962,1000,1404.966122,0.019,0.03981481481481482
958,1000,1407.760753,0.021,0.046313799621928164
990,1000,1410.494961,0.005,0.010666666666666666
938,1000,1413.116367,0.031,0.06542502387774594
960,1000,1416.086607,0.02,0.040865384615384616
970,1000,1418.775495,0.015,0.03346502440158029
972,1000,1421.182301,0.014,0.027462121212121212
978,1000,1423.715767,0.011,0.024726581074655255
956,1000,1427.031791,0.022,0.04595238095238095
978,1000,1431.683215,0.011,0.024418877670814746
988,1000,1435.230448,0.006,0.01503006012024048
962,1000,1438.521483,0.019,0.03575629263702658
964,1000,1441.021693,0.018,0.034074775201135825
994,1000,1443.428572,0.003,0.007253384912959381
994,1000,1445.855817,0.003,0.007042253521126761
968,1000,1448.180386,0.016,0.03381978225619643
978,1000,1450.508353,0.011,0.024864376130198915
944,1000,1452.822156,0.028,0.05924170616113744
920,1000,1455.15509,0.04,0.072992700729927
970,1000,1457.491195,0.015,0.035528185693983895
948,1000,1460.021789,0.026,0.05743399722093562
944,1000,1462.423976,0.028,0.05827505827505827
980,1000,1464.83836,0.01,0.021554689291446917
978,1000,1467.269385,0.011,0.022310361923648984
952,1000,1469.67382,0.024,0.04773927014000459
942,1000,1472.065373,0.029,0.06420323325635104
950,1000,1474.498165,0.025,0.04675081813931744
986,1000,1476.976629,0.007,0.0174433092449539
992,1000,1479.773347,0.004,0.00794949731119944
996,1000,1483.675968,0.002,0.004730368968779565
974,1000,1487.600574,0.013,0.02356902356902357
968,1000,1491.716035,0.016,0.03117990130103185
934,1000,1495.481983,0.033,0.06805786103865306
982,1000,1498.865252,0.009,0.016554702495201537
962,1000,1501.950507,0.019,0.039722863741339494
960,1000,1504.821863,0.02,0.03595298455865407
958,1000,1507.646027,0.021,0.048444549988126334
946,1000,1510.342949,0.027,0.06404657933042213
952,1000,1512.944806,0.024,0.050220878865380146
938,1000,1515.437238,0.031,0.059212024595764065
960,1000,1517.927681,0.02,0.04237097137705657
954,1000,1520.365829,0.023,0.049878934624697335
980,1000,1522.743089,0.01,0.020784128483703354
964,1000,1525.09626,0.018,0.035806225134565876
952,1000,1527.411084,0.024,0.04565885971137923
976,1000,1529.766361,0.012,0.026567233745047776
972,1000,1532.110974,0.014,0.028116213683223992
940,1000,1534.456204,0.03,0.06080924855491329
976,1000,1536.832985,0.012,0.02645761881430671
