#{"t_start": 1720712696.5932832, "env_id": "DRL_RBMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
956,1000,2855.441913,0.022,0.049892060446150154
942,1000,2858.800282,0.029,0.05710102489019034
946,1000,2862.362677,0.027,0.06123902207453121
952,1000,2866.001781,0.024,0.05330882352941176
978,1000,2869.875201,0.011,0.02091254752851711
998,1000,2873.522362,0.001,0.000925925925925926
980,1000,2877.071123,0.01,0.020036429872495445
946,1000,2880.418933,0.027,0.05532737376177821
940,1000,2883.503631,0.03,0.06091127098321343
952,1000,2886.43053,0.024,0.05400284225485552
932,1000,2889.232957,0.034,0.06881822496440437
972,1000,2891.975326,0.014,0.03179122182680902
948,1000,2894.509748,0.026,0.049556717435780856
968,1000,2897.064012,0.016,0.03834172058471124
980,1000,2899.498491,0.01,0.020522388059701493
972,1000,2901.931973,0.014,0.03205862147927639
966,1000,2904.246981,0.017,0.033756230176710464
984,1000,2906.58909,0.008,0.01868722261153936
976,1000,2908.92896,0.012,0.02658582089552239
966,1000,2911.280725,0.017,0.03566591422121896
956,1000,2913.657023,0.022,0.048056025114706594
960,1000,2916.002599,0.02,0.04483007953723789
952,1000,2918.326603,0.024,0.04735062006764374
978,1000,2920.631809,0.011,0.024510959226962056
960,1000,2922.928859,0.02,0.043731100255873456
952,1000,2925.23182,0.024,0.05230844793713163
940,1000,2927.622296,0.03,0.061764705882352944
970,1000,2930.165308,0.015,0.029610014443909486
988,1000,2932.552456,0.006,0.012690951821386603
986,1000,2934.940984,0.007,0.015492616799806342
968,1000,2937.372612,0.016,0.034370645610775664
932,1000,2939.72169,0.034,0.07172038129822969
992,1000,2942.10938,0.004,0.00952154248988336
984,1000,2944.510306,0.008,0.016898835350536653
978,1000,2946.878176,0.011,0.024390243902439025
982,1000,2949.259851,0.009,0.01287754624209787
940,1000,2951.680166,0.03,0.06436886555580917
958,1000,2954.056145,0.021,0.04892086330935252
976,1000,2956.45125,0.012,0.028402366863905324
980,1000,2958.894067,0.01,0.02137546468401487
968,1000,2961.591988,0.016,0.03596597812879709
942,1000,2965.13706,0.029,0.06525735294117647
940,1000,2968.885757,0.03,0.0568609022556391
976,1000,2972.647712,0.012,0.02886002886002886
976,1000,2976.359785,0.012,0.026943984873552353
962,1000,2979.87926,0.019,0.0424112461281868
972,1000,2983.328209,0.014,0.03109423213861856
980,1000,2986.603404,0.01,0.022417153996101363
966,1000,2989.711256,0.017,0.03744963261436359
982,1000,2992.578905,0.009,0.01938610662358643
986,1000,2995.33001,0.007,0.014648661020828565
950,1000,2998.043588,0.025,0.051944914230490455
942,1000,3000.607925,0.029,0.05494247475933318
978,1000,3003.115183,0.011,0.024981984146048523
964,1000,3005.75327,0.018,0.03837953091684435
988,1000,3008.174098,0.006,0.014457831325301205
972,1000,3010.580438,0.014,0.03206508734146925
952,1000,3012.901501,0.024,0.0517363571934798
994,1000,3015.311808,0.003,0.006904487917146145
946,1000,3017.678304,0.027,0.061419472247497726
940,1000,3020.009886,0.03,0.06104584197189588
970,1000,3022.337601,0.015,0.033133253301320525
982,1000,3024.689741,0.009,0.01609935602575897
936,1000,3027.060262,0.032,0.06263656227239621
932,1000,3029.410442,0.034,0.07190906982138714
958,1000,3031.699787,0.021,0.041647385469689956
966,1000,3034.046363,0.017,0.039432555902861266
958,1000,3036.416718,0.021,0.04400680768295648
958,1000,3038.794925,0.021,0.03677000720980533
986,1000,3041.169476,0.007,0.01630561378989052
972,1000,3043.56452,0.014,0.03114830311483031
976,1000,3045.881719,0.012,0.023954802259887005
944,1000,3048.230427,0.028,0.061895551257253385
982,1000,3050.587276,0.009,0.020289855072463767
962,1000,3052.913452,0.019,0.03780808805934434
980,1000,3055.324068,0.01,0.022598870056497175
978,1000,3057.713082,0.011,0.02385589094449854
952,1000,3060.118989,0.024,0.0448097275388426
972,1000,3062.520384,0.014,0.03162615057823932
994,1000,3064.970518,0.003,0.0071633237822349575
954,1000,3067.609993,0.023,0.04880294659300184
924,1000,3071.159405,0.038,0.08108108108108109
966,1000,3074.841537,0.017,0.035962598897146966
974,1000,3078.525768,0.013,0.028875739644970415
956,1000,3082.208223,0.022,0.04807025652877282
992,1000,3085.828871,0.004,0.009189065012634964
964,1000,3089.178676,0.018,0.03785046728971963
962,1000,3092.264516,0.019,0.039865513928914506
958,1000,3095.175799,0.021,0.041369800045966444
974,1000,3097.961956,0.013,0.02487230735065512
974,1000,3100.682096,0.013,0.0231023102310231
966,1000,3103.349478,0.017,0.03386503067484663
988,1000,3105.925276,0.006,0.01285102332222751
986,1000,3108.380286,0.007,0.014780600461893764
968,1000,3110.787821,0.016,0.036209734305196334
978,1000,3113.191855,0.011,0.02619047619047619
948,1000,3115.52738,0.026,0.05472281703545087
974,1000,3117.857076,0.013,0.030703826169107228
986,1000,3120.215625,0.007,0.015112160566706022
976,1000,3122.554449,0.012,0.021952892750971873
984,1000,3124.926474,0.008,0.01974821031843989
978,1000,3127.252901,0.011,0.025181598062953996
980,1000,3129.586758,0.01,0.02403268445085316
968,1000,3131.911666,0.016,0.035568372987262675
920,1000,3134.501448,0.04,0.08594847775175644
962,1000,3136.943484,0.019,0.04105991883504417
952,1000,3139.311656,0.024,0.045654296875
952,1000,3141.670785,0.024,0.047391096218286265
980,1000,3143.982744,0.01,0.020364669666114138
940,1000,3146.268029,0.03,0.057116953762466005
972,1000,3148.564355,0.014,0.029997656433091165
980,1000,3150.917539,0.01,0.024563989191844757
990,1000,3153.347104,0.005,0.010521281683405069
992,1000,3155.785606,0.004,0.009528346831824679
950,1000,3158.19483,0.025,0.04973887092762994
964,1000,3160.655353,0.018,0.04239766081871345
980,1000,3163.101479,0.01,0.021007400334208642
960,1000,3165.516731,0.02,0.03907147782119053
952,1000,3168.147679,0.024,0.05433186490455213
962,1000,3171.724618,0.019,0.031772181689809366
968,1000,3175.419295,0.016,0.03271135683022345
950,1000,3179.102975,0.025,0.05973895582329317
966,1000,3182.758992,0.017,0.03560830860534125
906,1000,3186.328359,0.047,0.08323645663799116
942,1000,3189.850743,0.029,0.0559506875296349
960,1000,3193.155068,0.02,0.03736780258519389
962,1000,3196.211123,0.019,0.04006758387641805
974,1000,3199.086533,0.013,0.02758298270219729
980,1000,3201.80946,0.01,0.02238095238095238
948,1000,3204.509068,0.026,0.056594724220623505
980,1000,3207.123668,0.01,0.02113022113022113
972,1000,3209.660295,0.014,0.03266699171136031
966,1000,3212.089389,0.017,0.032009345794392526
942,1000,3214.411016,0.029,0.05349319806317731
962,1000,3216.774284,0.019,0.041834677419354836
992,1000,3219.137289,0.004,0.008028335301062573
946,1000,3221.434116,0.027,0.05823199251637044
910,1000,3223.753026,0.045,0.07796067672610882
996,1000,3226.148633,0.002,0.004930966469428008
986,1000,3228.555483,0.007,0.01164448669201521
956,1000,3230.995945,0.022,0.04744873628993801
936,1000,3233.286542,0.032,0.06679574056147145
988,1000,3235.64781,0.006,0.013821700069108501
968,1000,3237.993007,0.016,0.025506555423122766
970,1000,3240.322058,0.015,0.031000469704086424
990,1000,3242.676419,0.005,0.01004566210045662
952,1000,3245.120877,0.024,0.05280925970581143
962,1000,3247.477332,0.019,0.039338919925512104
982,1000,3249.795532,0.009,0.02066590126291619
978,1000,3252.159137,0.011,0.02391354334329731
966,1000,3254.55741,0.017,0.034129692832764506
958,1000,3256.922237,0.021,0.04736842105263158
962,1000,3259.269647,0.019,0.042731072921504874
978,1000,3261.669054,0.011,0.020994208494208494
938,1000,3264.268301,0.031,0.06550522648083623
964,1000,3266.684247,0.018,0.03805496828752643
986,1000,3269.176888,0.007,0.014648661020828565
964,1000,3272.216833,0.018,0.035286134358742366
966,1000,3275.743968,0.017,0.030532544378698224
962,1000,3279.439497,0.019,0.03888498477395175
948,1000,3283.097963,0.026,0.0535632183908046
952,1000,3286.671706,0.024,0.04836046237320123
944,1000,3289.986192,0.028,0.059088858818222824
944,1000,3293.145401,0.028,0.05320886814469078
970,1000,3296.094432,0.015,0.033301158301158304
978,1000,3298.944693,0.011,0.023797960174842158
996,1000,3301.621197,0.002,0.004927322000492732
940,1000,3304.192976,0.03,0.05746595891991692
958,1000,3306.688715,0.021,0.046875
952,1000,3309.153178,0.024,0.03987943426849061
996,1000,3311.59722,0.002,0.003367813326918451
976,1000,3313.999031,0.012,0.02608267716535433
976,1000,3316.355714,0.012,0.026169130118730313
982,1000,3318.735117,0.009,0.019990248659190638
996,1000,3321.119179,0.002,0.004783544606553456
956,1000,3323.464212,0.022,0.04923076923076923
930,1000,3325.800707,0.035,0.07215073529411764
974,1000,3328.16553,0.013,0.03024662633783155
996,1000,3330.555147,0.002,0.004870920603994155
952,1000,3332.899052,0.024,0.040896487985212567
972,1000,3335.304688,0.014,0.030556218667939842
986,1000,3337.686519,0.007,0.013478968161747618
980,1000,3340.094672,0.01,0.02051760317090231
968,1000,3342.467864,0.016,0.03314659197012138
946,1000,3344.874524,0.027,0.061224489795918366
984,1000,3347.298389,0.008,0.014800668417283362
986,1000,3349.662031,0.007,0.014709262238565847
988,1000,3352.044914,0.006,0.01386001386001386
968,1000,3354.382006,0.016,0.03434671617544674
968,1000,3356.790413,0.016,0.028543783260764392
954,1000,3359.217307,0.023,0.04678502879078695
976,1000,3361.624465,0.012,0.022176022176022176
958,1000,3364.024121,0.021,0.050335570469798654
986,1000,3366.397641,0.007,0.011686143572621035
994,1000,3368.790906,0.003,0.005625879043600563
988,1000,3371.226264,0.006,0.01282051282051282
982,1000,3373.902391,0.009,0.018535469107551487
984,1000,3377.444198,0.008,0.018091361374943465
988,1000,3381.319858,0.006,0.012903225806451613
980,1000,3385.045364,0.01,0.021916530659827467
980,1000,3388.571728,0.01,0.017305893358278764
988,1000,3392.14275,0.006,0.011793611793611793
978,1000,3395.552686,0.011,0.01957585644371941
958,1000,3398.973518,0.021,0.045979721763734965
948,1000,3402.150529,0.026,0.05060873716877536
994,1000,3405.021233,0.003,0.0068744271310724105
964,1000,3407.70568,0.018,0.03914171186041028
982,1000,3410.347227,0.009,0.019112962509188924
996,1000,3412.978635,0.002,0.004590314436538903
972,1000,3415.4113,0.014,0.029103053435114504
984,1000,3417.850872,0.008,0.01918925401775006
974,1000,3420.256377,0.013,0.025824302513258013
976,1000,3422.590654,0.012,0.02716873212583413
992,1000,3424.945729,0.004,0.007841328413284132
950,1000,3427.223306,0.025,0.053902038903210686
986,1000,3429.57542,0.007,0.011129929833051052
984,1000,3431.962456,0.008,0.019598236158745713
908,1000,3434.261462,0.046,0.09310266332802185
938,1000,3436.541863,0.031,0.06483672503549456
966,1000,3438.855071,0.017,0.03857008466603951
990,1000,3441.178312,0.005,0.01065117404986686
964,1000,3443.500645,0.018,0.040239520958083835
976,1000,3445.849852,0.012,0.026785714285714284
980,1000,3448.204491,0.01,0.018949388342528184
966,1000,3450.586004,0.017,0.034026465028355386
946,1000,3452.954188,0.027,0.05379671506784099
940,1000,3455.257374,0.03,0.057891109579600274
966,1000,3457.558834,0.017,0.034507208697707396
972,1000,3459.877362,0.014,0.030316742081447964
980,1000,3462.206134,0.01,0.022935779816513763
960,1000,3464.516346,0.02,0.0446387482742752
982,1000,3466.880764,0.009,0.022053418279833373
960,1000,3469.250169,0.02,0.039858490566037734
974,1000,3471.647429,0.013,0.026460309535696454
992,1000,3474.077745,0.004,0.008246422507882609
958,1000,3476.387562,0.021,0.04134129536058796
964,1000,3478.710339,0.018,0.0401965163019205
956,1000,3482.324322,0.022,0.046089385474860335
950,1000,3486.071716,0.025,0.05431983142121283
958,1000,3489.724947,0.021,0.03787528868360277
974,1000,3493.511418,0.013,0.028216164514586323
972,1000,3497.179008,0.014,0.033743070619426364
948,1000,3500.716917,0.026,0.05699839117444266
982,1000,3504.01004,0.009,0.02120141342756184
950,1000,3507.02815,0.025,0.048405597614131685
956,1000,3509.934421,0.022,0.046029096112568564
976,1000,3512.705687,0.012,0.02525476295968099
992,1000,3515.384252,0.004,0.008200675349734683
966,1000,3517.97401,0.017,0.03930635838150289
952,1000,3520.457372,0.024,0.053811659192825115
992,1000,3522.945168,0.004,0.00991571641051066
966,1000,3525.353853,0.017,0.03694701020904229
970,1000,3527.722091,0.015,0.03098927294398093
984,1000,3530.063981,0.008,0.019267822736030827
982,1000,3532.608779,0.009,0.019562179785747556
988,1000,3534.950104,0.006,0.01357124905755215
920,1000,3537.183474,0.04,0.07650148435715917
960,1000,3539.482507,0.02,0.039927404718693285
974,1000,3541.820739,0.013,0.027719050974864927
984,1000,3544.227169,0.008,0.01590643274853801
972,1000,3546.591132,0.014,0.02781196160472557
942,1000,3548.919169,0.029,0.054528650646950096
964,1000,3551.270003,0.018,0.03541912632821724
946,1000,3553.594218,0.027,0.05212491195116224
952,1000,3555.973673,0.024,0.04152249134948097
952,1000,3558.314831,0.024,0.05463460191454588
980,1000,3560.689736,0.01,0.020833333333333332
958,1000,3563.093985,0.021,0.03365272259873802
988,1000,3565.543315,0.006,0.013186813186813187
956,1000,3567.912643,0.022,0.04580330155777726
976,1000,3570.273489,0.012,0.022227367446168093
958,1000,3572.655003,0.021,0.046511627906976744
992,1000,3575.132534,0.004,0.00800376647834275
936,1000,3577.521678,0.032,0.05614912480109116
984,1000,3579.920308,0.008,0.016517549896765314
990,1000,3582.318628,0.005,0.012360939431396786
952,1000,3584.712414,0.024,0.04833836858006042
972,1000,3587.464906,0.014,0.029931305201177625
990,1000,3590.905437,0.005,0.011930326890956812
986,1000,3594.677173,0.007,0.01163895486935867
972,1000,3598.359924,0.014,0.024255024255024255
944,1000,3601.93178,0.028,0.05544332210998878
960,1000,3605.615765,0.02,0.043311527182494924
990,1000,3608.982722,0.005,0.010744810744810745
1000,1000,3612.176764,0.0,0.0
992,1000,3615.11006,0.004,0.007311320754716981
970,1000,3617.805354,0.015,0.03493246390312063
984,1000,3620.498655,0.008,0.01983143282102132
950,1000,3623.118135,0.025,0.05547976352887676
990,1000,3625.657608,0.005,0.01181753722524226
972,1000,3628.116951,0.014,0.027177545110269548
974,1000,3630.573033,0.013,0.023849272597185785
994,1000,3632.967614,0.003,0.007132667617689016
998,1000,3635.339803,0.001,0.0023934897079942556
968,1000,3637.666999,0.016,0.037625213779623745
982,1000,3640.01922,0.009,0.01990521327014218
968,1000,3642.339552,0.016,0.03329532497149373
942,1000,3644.658702,0.029,0.05335097001763668
968,1000,3647.025312,0.016,0.0371442354076218
982,1000,3649.38581,0.009,0.021849963583394028
946,1000,3651.7583,0.027,0.05639913232104121
972,1000,3654.128325,0.014,0.032730825598436736
982,1000,3656.592921,0.009,0.021520803443328552
978,1000,3658.991593,0.011,0.020042949176807445
960,1000,3661.55584,0.02,0.04580852038479157
930,1000,3663.905075,0.035,0.06395604395604396
988,1000,3666.239767,0.006,0.013109023377758357
988,1000,3668.612865,0.006,0.014814814814814815
964,1000,3670.954104,0.018,0.04184914841849149
940,1000,3673.363281,0.03,0.06722689075630252
962,1000,3675.756494,0.019,0.04079626443843696
978,1000,3678.165197,0.011,0.023414634146341463
980,1000,3680.551119,0.01,0.018522860492379837
994,1000,3682.960204,0.003,0.007249879168680522
986,1000,3685.33985,0.007,0.016466713714420135
952,1000,3687.650754,0.024,0.04828696252011957
986,1000,3690.044477,0.007,0.014187866927592954
962,1000,3692.406444,0.019,0.04292045719617448
970,1000,3694.765789,0.015,0.027592550011496894
980,1000,3697.831548,0.01,0.024324981756263683
910,1000,3701.513264,0.045,0.08964879852125693
952,1000,3705.199084,0.024,0.04983698183511877
964,1000,3708.855067,0.018,0.03372333103922918
982,1000,3712.573072,0.009,0.011118996924532765
964,1000,3716.196289,0.018,0.03365272259873802
982,1000,3719.764759,0.009,0.01760821716801174
974,1000,3723.053931,0.013,0.02732746641963872
942,1000,3726.176469,0.029,0.05984174085064293
974,1000,3729.110906,0.013,0.03063869903370257
978,1000,3731.901049,0.011,0.024965955515206535
976,1000,3734.553626,0.012,0.02677376171352075
968,1000,3737.109443,0.016,0.034207019102621056
954,1000,3739.627329,0.023,0.045042897998093426
976,1000,3742.079092,0.012,0.02437341917682226
986,1000,3744.515714,0.007,0.015399422521655439
966,1000,3746.868335,0.017,0.03573075149838635
946,1000,3749.245515,0.027,0.05982490272373541
972,1000,3751.618614,0.014,0.031588873173031586
982,1000,3754.002588,0.009,0.019403691433980123
968,1000,3756.400455,0.016,0.03089187842551071
976,1000,3758.777893,0.012,0.021846846846846846
966,1000,3761.151767,0.017,0.03970944309927361
968,1000,3763.559718,0.016,0.03546752648549056
980,1000,3765.968191,0.01,0.021158932435681656
980,1000,3768.408205,0.01,0.019120458891013385
972,1000,3770.776041,0.014,0.02960906777700671
978,1000,3773.107711,0.011,0.02480916030534351
954,1000,3775.38362,0.023,0.039781768583769035
968,1000,3777.74369,0.016,0.03453103126458236
964,1000,3780.10049,0.018,0.04277566539923954
976,1000,3782.47408,0.012,0.021225277375783887
972,1000,3784.826373,0.014,0.030337333031469325
968,1000,3787.185802,0.016,0.03314659197012138
966,1000,3789.57623,0.017,0.03231462925851703
984,1000,3792.142551,0.008,0.019478938397857318
986,1000,3794.546252,0.007,0.010713416118821524
984,1000,3796.925722,0.008,0.01893939393939394
1000,1000,3799.315117,0.0,0.0
976,1000,3801.718935,0.012,0.02667290594291062
966,1000,3804.338539,0.017,0.034986820033549006
972,1000,3807.604186,0.014,0.02758783305824098
978,1000,3811.316974,0.011,0.021982951996410947
986,1000,3814.972526,0.007,0.015432843019049916
968,1000,3818.680035,0.016,0.03454231433506045
968,1000,3822.370619,0.016,0.03502129673450071
982,1000,3825.934623,0.009,0.02097902097902098
964,1000,3829.381973,0.018,0.04186046511627907
952,1000,3832.41428,0.024,0.04908869987849332
942,1000,3835.21537,0.029,0.054939872671539734
984,1000,3837.943703,0.008,0.019111323459149548
922,1000,3840.589628,0.039,0.08302986161689731
988,1000,3843.180534,0.006,0.014272121788772598
966,1000,3845.684161,0.017,0.03201911589008363
972,1000,3848.117517,0.014,0.028875739644970415
954,1000,3850.520029,0.023,0.046424384525205156
972,1000,3852.857508,0.014,0.026839426191577972
966,1000,3855.202712,0.017,0.034861509073543455
986,1000,3857.576622,0.007,0.014378791282857784
948,1000,3859.940944,0.026,0.053979871912168347
972,1000,3862.332447,0.014,0.02914523634582415
982,1000,3864.675974,0.009,0.018872320596458526
976,1000,3867.007317,0.012,0.024447031431897557
962,1000,3869.337918,0.019,0.03835740072202166
974,1000,3871.702342,0.013,0.028985507246376812
974,1000,3874.054096,0.013,0.02491186839012926
934,1000,3876.425224,0.033,0.07139649753030983
960,1000,3878.75375,0.02,0.03840579710144928
956,1000,3881.182165,0.022,0.041371158392434985
968,1000,3883.55685,0.016,0.03683329347046161
942,1000,3885.883688,0.029,0.05336635892816933
962,1000,3888.225502,0.019,0.040394551432597466
958,1000,3890.574549,0.021,0.039401851412295276
966,1000,3892.948354,0.017,0.037831603229527104
958,1000,3895.263424,0.021,0.04132231404958678
978,1000,3897.591007,0.011,0.023484303858135634
932,1000,3899.934816,0.034,0.06538637402834933
986,1000,3902.283803,0.007,0.012604096331307674
980,1000,3904.708649,0.01,0.023084025854108958
986,1000,3907.067748,0.007,0.016513328615239443
970,1000,3909.406989,0.015,0.027257240204429302
984,1000,3912.340287,0.008,0.018226600985221674
940,1000,3915.955807,0.03,0.05926251097453907
982,1000,3919.648247,0.009,0.017823639774859287
954,1000,3923.254475,0.023,0.047337278106508875
974,1000,3927.057348,0.013,0.02922661870503597
970,1000,3930.665358,0.015,0.033739456419868794
960,1000,3934.137327,0.02,0.04472995479419462
948,1000,3937.521916,0.026,0.05213154689403167
980,1000,3940.696963,0.01,0.020412897239619577
958,1000,3943.650817,0.021,0.03645116918844567
992,1000,3946.503691,0.004,0.009487666034155597
986,1000,3949.242046,0.007,0.016875602700096432
956,1000,3951.912319,0.022,0.04458304458304458
950,1000,3954.483844,0.025,0.049160379654417136
982,1000,3956.965145,0.009,0.01958955223880597
980,1000,3959.430364,0.01,0.020623388797750174
976,1000,3961.837526,0.012,0.028585040495474036
984,1000,3964.257856,0.008,0.018925952211970666
950,1000,3966.58448,0.025,0.05346350534635053
942,1000,3968.871633,0.029,0.06408483171968649
944,1000,3971.193985,0.028,0.06289603379488383
940,1000,3973.527331,0.03,0.05185886810324414
992,1000,3975.844847,0.004,0.009182736455463728
966,1000,3978.148829,0.017,0.03751103265666372
986,1000,3980.50787,0.007,0.016158818097876268
988,1000,3982.931557,0.006,0.014489253803429124
972,1000,3985.318875,0.014,0.03185924869234427
978,1000,3987.703925,0.011,0.023377862595419848
966,1000,3990.12697,0.017,0.034096444227959086
980,1000,3992.553095,0.01,0.02305616875153299
956,1000,3994.87763,0.022,0.0449438202247191
990,1000,3997.269193,0.005,0.01223091976516634
976,1000,3999.634174,0.012,0.02304486393723952
984,1000,4002.045445,0.008,0.018709073900841908
988,1000,4004.445567,0.006,0.012796208530805687
958,1000,4006.811465,0.021,0.0457516339869281
972,1000,4009.224674,0.014,0.027287697012467655
964,1000,4011.580533,0.018,0.03713646532438479
978,1000,4013.937147,0.011,0.02090669014084507
990,1000,4016.32555,0.005,0.011930326890956812
978,1000,4018.742806,0.011,0.024928092042186004
992,1000,4021.242057,0.004,0.009553379508000955
958,1000,4023.693058,0.021,0.037295476419634266
988,1000,4026.780517,0.006,0.013008913514815708
986,1000,4030.528295,0.007,0.01684717208182912
982,1000,4034.246271,0.009,0.020828511918537376
920,1000,4037.962179,0.04,0.08001916626736943
948,1000,4041.69701,0.026,0.05463182897862233
968,1000,4045.111476,0.016,0.028855032317636194
982,1000,4048.278009,0.009,0.020310932798395187
984,1000,4051.329445,0.008,0.01591128254580521
966,1000,4054.159354,0.017,0.03827072997873848
972,1000,4056.895879,0.014,0.02333804809052334
980,1000,4059.580411,0.01,0.022715539494062985
970,1000,4062.314465,0.015,0.03164708702948933
974,1000,4064.931374,0.013,0.02814982973893303
970,1000,4067.355626,0.015,0.026800279655092053
972,1000,4069.718525,0.014,0.027507706900640267
970,1000,4072.05338,0.015,0.02594620328493216
992,1000,4074.384852,0.004,0.005822077317186773
980,1000,4076.734248,0.01,0.017761159149333957
984,1000,4079.107669,0.008,0.017835623041696794
974,1000,4081.418399,0.013,0.026483802317332703
968,1000,4083.749175,0.016,0.029878618113912233
992,1000,4086.113991,0.004,0.007872078720787207
948,1000,4088.446109,0.026,0.052897331089204136
958,1000,4090.79121,0.021,0.04143843772326745
970,1000,4093.160352,0.015,0.032740213523131674
992,1000,4095.562667,0.004,0.006840947959931591
984,1000,4097.93635,0.008,0.01894387875917594
974,1000,4100.320502,0.013,0.024616813748258245
956,1000,4102.682353,0.022,0.04553734061930783
948,1000,4105.084806,0.026,0.05651564689397478
986,1000,4107.490263,0.007,0.015016424213984044
988,1000,4109.862128,0.006,0.014527845036319613
986,1000,4112.265435,0.007,0.015900621118012423
966,1000,4114.678969,0.017,0.036976363210858884
926,1000,4117.070494,0.037,0.07714150496923805
976,1000,4119.490378,0.012,0.023876404494382022
966,1000,4121.848181,0.017,0.03557757261877956
982,1000,4124.284275,0.009,0.01868263473053892
964,1000,4126.798816,0.018,0.034491017964071856
998,1000,4129.771637,0.001,0.002430133657351154
980,1000,4133.494293,0.01,0.01923979352416706
986,1000,4137.233896,0.007,0.012953367875647668
994,1000,4140.982291,0.003,0.006857142857142857
974,1000,4144.594801,0.013,0.026195626051429943
966,1000,4148.112074,0.017,0.03344788087056128
964,1000,4151.675004,0.018,0.031791907514450865
984,1000,4154.888982,0.008,0.019138755980861243
934,1000,4157.871964,0.033,0.06749027682452528
936,1000,4160.712219,0.032,0.06097560975609756
998,1000,4163.542975,0.001,0.0023651844843897824
978,1000,4166.180586,0.011,0.02259626469910076
980,1000,4168.746221,0.01,0.02229072800569125
970,1000,4171.209559,0.015,0.02932278333721201
964,1000,4173.631504,0.018,0.036153289949385395
962,1000,4175.996,0.019,0.0384526291406069
978,1000,4178.3979,0.011,0.020707921984107872
946,1000,4180.728762,0.027,0.05174825174825175
986,1000,4183.10308,0.007,0.01468846244965648
982,1000,4185.483179,0.009,0.020482809070958303
978,1000,4187.872884,0.011,0.026544401544401543
974,1000,4190.22377,0.013,0.027559990496555
974,1000,4192.796163,0.013,0.029646522234891677
972,1000,4195.164939,0.014,0.030847145488029467
960,1000,4197.468993,0.02,0.03670588235294118
968,1000,4199.845971,0.016,0.03262118079485413
964,1000,4202.166187,0.018,0.04038059874680901
982,1000,4204.499286,0.009,0.019736842105263157
926,1000,4206.820178,0.037,0.07331236390031454
958,1000,4209.150175,0.021,0.04240766073871409
956,1000,4211.45889,0.022,0.046246804554961655
932,1000,4213.791114,0.034,0.06836210919272048
966,1000,4216.130053,0.017,0.03691199639882962
958,1000,4218.554932,0.021,0.03934807916181607
978,1000,4220.949607,0.011,0.0241305890702626
990,1000,4223.388831,0.005,0.008612873980054397
972,1000,4225.793128,0.014,0.031573754316724226
960,1000,4228.657269,0.02,0.03311735061195104
972,1000,4231.119072,0.014,0.029019980970504282
960,1000,4233.636111,0.02,0.039890981169474725
964,1000,4236.331824,0.018,0.03627063473610788
990,1000,4239.622478,0.005,0.011737089201877934
966,1000,4243.332355,0.017,0.030061061531235323
974,1000,4247.053257,0.013,0.03058823529411765
960,1000,4250.769024,0.02,0.046511627906976744
946,1000,4254.344507,0.027,0.052704576976421634
952,1000,4258.005034,0.024,0.051711754847977014
964,1000,4261.251175,0.018,0.04062572962876489
952,1000,4264.320093,0.024,0.04401154401154401
970,1000,4267.282858,0.015,0.024284683818225534
958,1000,4270.079136,0.021,0.045979721763734965
970,1000,4272.749976,0.015,0.03434852301351042
978,1000,4275.377741,0.011,0.016815034619188922
976,1000,4277.912898,0.012,0.023410603626348406
936,1000,4280.39195,0.032,0.05597345132743363
960,1000,4282.839864,0.02,0.04080652904464714
988,1000,4285.219599,0.006,0.013157894736842105
970,1000,4287.591755,0.015,0.03391449725340339
960,1000,4289.969089,0.02,0.03937007874015748
986,1000,4292.352091,0.007,0.016117890858853328
976,1000,4294.733502,0.012,0.023164120256283883
948,1000,4297.056907,0.026,0.052137153593236264
956,1000,4299.41657,0.022,0.0482560917343526
972,1000,4301.799658,0.014,0.031054461181923523
990,1000,4304.210716,0.005,0.011990407673860911
970,1000,4306.561672,0.015,0.03436754176610979
990,1000,4308.959988,0.005,0.011544677903486492
972,1000,4311.367761,0.014,0.02882587297867354
980,1000,4313.666086,0.01,0.02444987775061125
964,1000,4316.000499,0.018,0.042867349368897356
940,1000,4318.360045,0.03,0.06159503562399449
970,1000,4320.727756,0.015,0.03480278422273782
986,1000,4323.19163,0.007,0.013735645124971853
986,1000,4325.606428,0.007,0.01078546307151231
984,1000,4328.028763,0.008,0.01866977829638273
962,1000,4330.454985,0.019,0.038148406606187485
980,1000,4332.904577,0.01,0.021442495126705652
984,1000,4335.345308,0.008,0.016835850458034166
960,1000,4337.792747,0.02,0.041367351994054995
976,1000,4340.275293,0.012,0.02399232245681382
980,1000,4342.721213,0.01,0.021789522484932777
976,1000,4345.26957,0.012,0.02666031897167341
968,1000,4348.833349,0.016,0.03286611889801837
966,1000,4352.779002,0.017,0.03736162361623616
964,1000,4356.808215,0.018,0.03895200556457222
966,1000,4360.778681,0.017,0.04054376341521584
958,1000,4364.746823,0.021,0.04648978633482038
974,1000,4368.412694,0.013,0.02626641651031895
966,1000,4371.804028,0.017,0.03297970479704797
928,1000,4374.685558,0.036,0.06470858191831115
978,1000,4377.558371,0.011,0.026615049600774255
978,1000,4380.328703,0.011,0.023439368572111936
972,1000,4382.951422,0.014,0.030378598957152572
986,1000,4385.525097,0.007,0.016366612111292964
998,1000,4387.949614,0.001,0.0023518344308560675
974,1000,4390.353622,0.013,0.02705314009661836
982,1000,4392.707201,0.009,0.017461383478844864
980,1000,4395.013767,0.01,0.018680539134547175
