#{"t_start": 1720712698.384385, "env_id": "DRL_RBMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
890,1000,122.702573,0.055,0.11675476901861641
910,1000,124.871905,0.045,0.09792492422476101
920,1000,127.106823,0.04,0.09378836238644733
884,1000,129.364105,0.058,0.12998308770234357
884,1000,131.546959,0.058,0.12032520325203253
882,1000,133.718003,0.059,0.12419393360401242
910,1000,135.88571,0.045,0.09699453551912568
898,1000,138.023976,0.051,0.11221426922188871
896,1000,140.18713,0.052,0.11279926335174954
898,1000,142.380594,0.051,0.11373092926490985
884,1000,144.564907,0.058,0.13479546574667323
892,1000,146.703244,0.054,0.1090146750524109
878,1000,148.843978,0.061,0.12078272604588394
910,1000,151.068927,0.045,0.09398854961832061
894,1000,153.284017,0.053,0.11584932480454868
892,1000,155.459322,0.054,0.10968921389396709
904,1000,157.717372,0.048,0.10221465076660988
932,1000,160.008263,0.034,0.07652823145123658
906,1000,162.254957,0.047,0.10617760617760617
920,1000,164.534505,0.04,0.09187781198200332
940,1000,167.35257,0.03,0.06814955040227165
886,1000,171.257614,0.057,0.12756808408982323
890,1000,174.872739,0.055,0.12424100887435778
906,1000,177.820649,0.047,0.10282651072124756
880,1000,180.567836,0.06,0.12856133741464562
918,1000,183.070895,0.041,0.08922476840565578
856,1000,185.906178,0.072,0.15063887020847344
898,1000,189.326128,0.051,0.0991409333642907
898,1000,191.993449,0.051,0.11328671328671329
918,1000,194.529624,0.041,0.08796639486039042
910,1000,197.072626,0.045,0.09771986970684039
920,1000,199.617196,0.04,0.07841284837033538
872,1000,202.186274,0.064,0.1368469717984281
924,1000,204.718148,0.038,0.08476190476190476
894,1000,207.219473,0.053,0.11558503079109426
926,1000,209.859183,0.037,0.0741090394146802
872,1000,213.659459,0.064,0.13711583924349882
876,1000,216.997799,0.062,0.12757396449704142
890,1000,219.640886,0.055,0.12185176301271287
910,1000,222.110665,0.045,0.09508196721311475
888,1000,224.597073,0.056,0.11999057048562
914,1000,227.131592,0.043,0.09907271839921913
868,1000,229.637488,0.066,0.12964728312678742
876,1000,232.072626,0.062,0.13002526992878474
908,1000,234.634815,0.046,0.09329860288894151
880,1000,237.975218,0.06,0.12096219931271478
892,1000,240.510757,0.054,0.11468405666741624
898,1000,243.149414,0.051,0.1072961373390558
896,1000,245.889991,0.052,0.10332282318699976
934,1000,248.646828,0.033,0.07651588065447545
870,1000,251.466325,0.065,0.13977011494252872
860,1000,254.051795,0.07,0.13744075829383887
922,1000,256.747557,0.039,0.09133316965381783
896,1000,259.289579,0.052,0.11243571762505844
904,1000,261.836817,0.048,0.10480349344978165
904,1000,264.345755,0.048,0.10623229461756374
882,1000,266.869162,0.059,0.11937557392102846
906,1000,269.398986,0.047,0.10325693606755126
892,1000,272.055171,0.054,0.10979692033028342
890,1000,274.539852,0.055,0.11485849056603774
908,1000,277.05532,0.046,0.09506704980842912
888,1000,279.585972,0.056,0.11417676087931808
898,1000,282.159429,0.051,0.11508031647087029
906,1000,284.612355,0.047,0.09981211836542978
900,1000,287.053905,0.05,0.10353053435114504
928,1000,289.662533,0.036,0.08655926905506131
906,1000,292.839469,0.047,0.1001434034416826
930,1000,296.730182,0.035,0.07933445864480347
906,1000,299.441222,0.047,0.10379334419362346
908,1000,302.082645,0.046,0.09210820478426113
908,1000,304.756618,0.046,0.0994291151284491
864,1000,307.221318,0.068,0.14567561367286075
910,1000,309.72513,0.045,0.10226442658875091
916,1000,312.234669,0.042,0.0874184979473557
898,1000,314.676337,0.051,0.10333253416446896
938,1000,317.257962,0.031,0.0711047482701026
928,1000,319.761849,0.036,0.07909875359539789
892,1000,322.202623,0.054,0.11438946890603723
936,1000,324.698379,0.032,0.07197330791229743
870,1000,327.135383,0.065,0.13941756477872047
892,1000,329.625061,0.054,0.1126524754843339
916,1000,332.012007,0.042,0.0945100764419736
920,1000,334.458496,0.04,0.08396226415094339
898,1000,336.880899,0.051,0.1062937062937063
898,1000,339.306011,0.051,0.09881245798790052
936,1000,341.729199,0.032,0.06948862246146317
898,1000,344.127287,0.051,0.10751687223644403
880,1000,346.583034,0.06,0.11698973774230331
920,1000,349.115369,0.04,0.08712302537099091
898,1000,351.530945,0.051,0.1038961038961039
918,1000,353.912293,0.041,0.09664885866925692
908,1000,356.373382,0.046,0.09156517816869644
904,1000,358.860688,0.048,0.10503700167104321
904,1000,361.237551,0.048,0.10183299389002037
920,1000,363.67129,0.04,0.0894627622780724
882,1000,366.112592,0.059,0.11920529801324503
944,1000,368.553574,0.028,0.06633499170812604
936,1000,371.036788,0.032,0.0724494825036964
902,1000,373.411675,0.049,0.10249110320284698
976,1000,375.924753,0.012,0.029636947394418373
958,1000,378.460029,0.021,0.051407588739290085
934,1000,380.953785,0.033,0.07284613588606118
940,1000,383.392955,0.03,0.0611084793936523
964,1000,385.903154,0.018,0.03896103896103896
944,1000,388.412375,0.028,0.05947625388371061
922,1000,390.949963,0.039,0.08379888268156424
964,1000,394.222198,0.018,0.04047976011994003
936,1000,397.969244,0.032,0.06594948550046772
934,1000,401.66584,0.033,0.07325141776937619
948,1000,405.244125,0.026,0.056018518518518516
932,1000,408.546475,0.034,0.07271435338702037
944,1000,411.667056,0.028,0.06367308149204086
944,1000,414.589107,0.028,0.05531328896029378
904,1000,417.370646,0.048,0.10603204524033931
944,1000,420.042994,0.028,0.06584955539533766
934,1000,422.710948,0.033,0.0708497337346608
936,1000,425.297649,0.032,0.07069500835920707
930,1000,427.777818,0.035,0.07765602667937113
950,1000,430.196991,0.025,0.0568234746157429
926,1000,432.56834,0.037,0.08024259388850012
934,1000,434.949578,0.033,0.06792975970425139
932,1000,437.311694,0.034,0.07550776583034648
904,1000,439.661113,0.048,0.1
954,1000,442.05175,0.023,0.0491412213740458
940,1000,444.463477,0.03,0.06439570695286981
892,1000,446.82162,0.054,0.11649122807017544
954,1000,449.184662,0.023,0.0550098231827112
960,1000,451.55162,0.02,0.04470868014268728
938,1000,453.949535,0.031,0.0692218350754936
926,1000,456.407894,0.037,0.07838029836609045
950,1000,458.837315,0.025,0.058925476603119586
966,1000,461.29323,0.017,0.03869703649277492
972,1000,463.680835,0.014,0.031507171408417585
924,1000,466.169277,0.038,0.08739650413983441
940,1000,468.671753,0.03,0.06201550387596899
948,1000,471.208262,0.026,0.0587437867148667
914,1000,473.694387,0.043,0.09231458660094106
958,1000,476.175302,0.021,0.046643109540636045
920,1000,478.678377,0.04,0.08675263774912075
948,1000,481.159418,0.026,0.05515307314793176
958,1000,483.689189,0.021,0.04432065875514653
960,1000,486.160937,0.02,0.04437941965374299
930,1000,488.633913,0.035,0.07156133828996282
966,1000,491.158617,0.017,0.039738308698812695
966,1000,493.685315,0.017,0.03667595171773445
958,1000,496.329779,0.021,0.050974512743628186
882,1000,498.787236,0.059,0.11565714285714286
932,1000,501.251462,0.034,0.07409249129786176
932,1000,503.698355,0.034,0.07195266272189349
944,1000,506.175996,0.028,0.05804504295333179
942,1000,508.683269,0.029,0.06555796577488551
930,1000,511.077061,0.035,0.0711768851303735
940,1000,513.472276,0.03,0.06811731315042574
926,1000,515.916651,0.037,0.07678203071281228
922,1000,518.358362,0.039,0.08517350157728706
924,1000,520.709556,0.038,0.08283499446290143
934,1000,523.120186,0.033,0.07228070175438596
922,1000,525.475316,0.039,0.08713410483321987
922,1000,528.09368,0.039,0.08136544306757072
918,1000,530.991619,0.041,0.0866195577843629
940,1000,533.810008,0.03,0.06388953896559794
936,1000,536.519115,0.032,0.06799531066822978
952,1000,539.142708,0.024,0.05178614241189163
954,1000,541.652213,0.023,0.04899468453894153
944,1000,544.456104,0.028,0.060797665369649805
970,1000,546.992239,0.015,0.03417991929741277
930,1000,549.469394,0.035,0.0708803611738149
942,1000,551.991564,0.029,0.0665390138822403
940,1000,554.480021,0.03,0.056731202161188654
930,1000,556.974077,0.035,0.07254126947221576
942,1000,559.481151,0.029,0.06911613566289826
928,1000,561.959532,0.036,0.07144503341783821
936,1000,564.482372,0.032,0.05939885496183206
952,1000,566.996228,0.024,0.051534317170297494
922,1000,569.514179,0.039,0.07805907172995781
970,1000,572.017691,0.015,0.03595397890699904
954,1000,574.473645,0.023,0.051696284329563816
944,1000,576.95249,0.028,0.0627781681892715
946,1000,579.472921,0.027,0.06206398845321145
946,1000,582.003888,0.027,0.059046715674650224
934,1000,584.467208,0.033,0.06343104276790004
946,1000,587.016177,0.027,0.06349987693822298
968,1000,590.547508,0.016,0.03599336964243429
918,1000,594.36242,0.041,0.0839224629418472
932,1000,598.032292,0.034,0.07037037037037037
946,1000,601.523585,0.027,0.05293308890925756
938,1000,604.907662,0.031,0.06723084156088388
938,1000,608.297817,0.031,0.06784386617100371
946,1000,611.391327,0.027,0.05379599441080578
956,1000,614.393149,0.022,0.046622264509990484
940,1000,617.028354,0.03,0.06852248394004283
932,1000,619.623748,0.034,0.07341541267669859
928,1000,622.175695,0.036,0.07076703870814534
958,1000,624.748965,0.021,0.04853675945753034
964,1000,627.180807,0.018,0.038998555609051515
964,1000,629.683927,0.018,0.0405499883477045
970,1000,632.049375,0.015,0.03299856527977044
906,1000,634.424685,0.047,0.09722222222222222
966,1000,636.790193,0.017,0.03621361448544579
946,1000,639.145522,0.027,0.058936272160996644
954,1000,641.490973,0.023,0.04847645429362881
964,1000,643.833879,0.018,0.03830500359109409
952,1000,646.215114,0.024,0.051489868891537546
950,1000,648.6156,0.025,0.051201164765833536
940,1000,650.953068,0.03,0.06258322237017311
934,1000,653.273853,0.033,0.0744485294117647
940,1000,655.625083,0.03,0.06818181818181818
946,1000,657.96283,0.027,0.05717008099094807
958,1000,660.300452,0.021,0.03975876703149431
932,1000,662.623814,0.034,0.06829602558245775
966,1000,664.921907,0.017,0.03445834316733538
918,1000,667.236147,0.041,0.07894736842105263
938,1000,669.560503,0.031,0.06847725162488394
940,1000,671.865466,0.03,0.06181222196206977
950,1000,674.178188,0.025,0.05768321513002364
918,1000,676.465248,0.041,0.08011049723756906
898,1000,678.739178,0.051,0.10266512166859791
966,1000,681.008903,0.017,0.03731695795937648
962,1000,683.262576,0.019,0.0406543180178013
956,1000,685.522793,0.022,0.049630159866380336
962,1000,687.833891,0.019,0.040055891942244994
964,1000,690.32329,0.018,0.036923076923076927
938,1000,692.731574,0.031,0.0685321318472848
954,1000,695.142325,0.023,0.054027978774722624
950,1000,697.542094,0.025,0.05385556915544676
924,1000,699.93175,0.038,0.07309048178613396
968,1000,702.334751,0.016,0.03580562659846547
966,1000,704.691864,0.017,0.032809611829944546
976,1000,707.084116,0.012,0.02568370986920333
936,1000,709.470847,0.032,0.06726354453627181
932,1000,712.023018,0.034,0.07878933461446072
930,1000,715.699812,0.035,0.07538389948813401
968,1000,719.491888,0.016,0.03729146221786065
966,1000,723.300182,0.017,0.038145823273780785
946,1000,726.831039,0.027,0.05384967919340055
950,1000,730.246423,0.025,0.05349112426035503
938,1000,733.340837,0.031,0.06272893772893773
980,1000,736.356197,0.01,0.021653543307086614
964,1000,739.187176,0.018,0.037543453070683665
968,1000,741.89542,0.016,0.03666666666666667
938,1000,744.47328,0.031,0.06930232558139535
948,1000,746.935415,0.026,0.05662983425414365
966,1000,749.405776,0.017,0.03667595171773445
936,1000,751.892002,0.032,0.07194921232071479
928,1000,754.250371,0.036,0.06934874416537008
968,1000,756.781833,0.016,0.03489689553591661
988,1000,759.217127,0.006,0.012607985057202896
954,1000,761.544139,0.023,0.049862763037511436
970,1000,763.915739,0.015,0.036755697133055626
956,1000,766.383507,0.022,0.04945316214931051
968,1000,769.053617,0.016,0.037418147801683815
974,1000,771.635798,0.013,0.02681992337164751
936,1000,774.016236,0.032,0.07291163689039111
964,1000,776.418039,0.018,0.03554677857319181
948,1000,778.80237,0.026,0.05561939783957711
978,1000,781.149436,0.011,0.026410564225690276
960,1000,783.545309,0.02,0.04332552693208431
952,1000,785.937963,0.024,0.05289330922242315
954,1000,788.386829,0.023,0.05102286401925391
992,1000,790.8916,0.004,0.009722897423432183
998,1000,793.354265,0.001,0.002413127413127413
958,1000,795.807793,0.021,0.048444549988126334
954,1000,798.212882,0.023,0.05134082053632821
968,1000,800.610763,0.016,0.036209734305196334
980,1000,802.979337,0.01,0.02221696998345545
972,1000,805.280876,0.014,0.028891656288916562
976,1000,807.558966,0.012,0.028116213683223992
932,1000,809.865177,0.034,0.0755827110205929
958,1000,812.171786,0.021,0.04301572617946346
958,1000,814.5012,0.021,0.04403409090909091
926,1000,816.844434,0.037,0.07939600584510473
970,1000,819.229596,0.015,0.03235294117647059
954,1000,821.620451,0.023,0.04622243078366964
970,1000,824.003746,0.015,0.0329512893982808
936,1000,826.636015,0.032,0.06928194540032118
920,1000,830.327793,0.04,0.08462946020128088
966,1000,834.000668,0.017,0.03634624581539933
938,1000,837.621227,0.031,0.0649077749241186
962,1000,841.218607,0.019,0.0454320987654321
960,1000,844.886378,0.02,0.036542515811665496
962,1000,848.15951,0.019,0.042010856738258204
962,1000,851.295592,0.019,0.04409214763438197
948,1000,854.228434,0.026,0.05526189332051898
964,1000,857.01052,0.018,0.03430204859456884
972,1000,859.722719,0.014,0.03274682306940371
986,1000,862.32082,0.007,0.017361111111111112
952,1000,864.755646,0.024,0.0433774066341916
970,1000,867.192567,0.015,0.027058549101936086
938,1000,869.579351,0.031,0.06597549481621112
968,1000,871.940074,0.016,0.030317385125532923
952,1000,874.240956,0.024,0.05029154518950437
992,1000,876.611123,0.004,0.006145526057030482
956,1000,878.972199,0.022,0.05303760848601736
976,1000,881.323154,0.012,0.02857142857142857
996,1000,883.68816,0.002,0.004634994206257242
980,1000,886.155424,0.01,0.017361894024802704
962,1000,888.517393,0.019,0.03701084394153701
940,1000,890.861679,0.03,0.06190702087286527
930,1000,893.163338,0.035,0.06846762925011644
940,1000,895.489784,0.03,0.056807727690892366
984,1000,897.905185,0.008,0.01806640625
968,1000,900.33574,0.016,0.03670162059103908
932,1000,902.752429,0.034,0.068
944,1000,905.146224,0.028,0.058333333333333334
942,1000,907.533082,0.029,0.05599425699928212
926,1000,909.890944,0.037,0.07943067033976126
972,1000,912.246341,0.014,0.025652985074626867
956,1000,914.630484,0.022,0.04939444312514842
984,1000,917.018928,0.008,0.01772879731672257
970,1000,919.432476,0.015,0.03183791606367583
960,1000,921.808056,0.02,0.04437101722917158
924,1000,924.168667,0.038,0.08361204013377926
950,1000,926.544914,0.025,0.05081157374735357
974,1000,928.972779,0.013,0.02940479013516718
952,1000,931.358138,0.024,0.04847908745247148
974,1000,933.773526,0.013,0.030043910330483013
974,1000,936.176978,0.013,0.028703703703703703
958,1000,938.616998,0.021,0.043828715365239294
960,1000,941.011713,0.02,0.04081151214909177
966,1000,943.905491,0.017,0.03191246865739685
978,1000,947.571834,0.011,0.02534730684864733
974,1000,951.377593,0.013,0.025715672003881612
968,1000,955.04716,0.016,0.028391167192429023
946,1000,958.756615,0.027,0.05872756933115824
942,1000,962.402825,0.029,0.05375854214123007
932,1000,965.774254,0.034,0.0658682634730539
976,1000,969.114638,0.012,0.026380068392769906
968,1000,972.061178,0.016,0.03145539906103286
940,1000,974.851876,0.03,0.06314375279892522
972,1000,977.549534,0.014,0.023121387283236993
972,1000,980.098064,0.014,0.02552588040652328
964,1000,982.563998,0.018,0.03805496828752643
962,1000,985.036776,0.019,0.041791044776119404
988,1000,987.492228,0.006,0.011142061281337047
976,1000,989.985754,0.012,0.026376677464136973
972,1000,992.309984,0.014,0.025417745351847494
956,1000,994.623578,0.022,0.04583616972997504
960,1000,996.909019,0.02,0.03858061443200762
968,1000,999.229315,0.016,0.03470406465414785
954,1000,1001.527913,0.023,0.04652715939447907
968,1000,1003.891666,0.016,0.02977608384945212
988,1000,1006.27181,0.006,0.014910536779324055
964,1000,1008.625973,0.018,0.03910614525139665
984,1000,1010.995127,0.008,0.01921691088157579
968,1000,1013.375935,0.016,0.033672480620155036
952,1000,1015.92082,0.024,0.054926523729221875
992,1000,1018.281065,0.004,0.006528328281650735
960,1000,1020.638398,0.02,0.03994360902255639
962,1000,1023.077916,0.019,0.04353999053478467
994,1000,1025.507089,0.003,0.007053844345168116
944,1000,1027.878669,0.028,0.05546492659053834
906,1000,1030.253592,0.047,0.0884588804422944
988,1000,1032.660661,0.006,0.013065569804016453
918,1000,1035.070438,0.041,0.0903041825095057
986,1000,1037.484215,0.007,0.014921893215201678
970,1000,1039.854279,0.015,0.03184713375796178
948,1000,1042.252992,0.026,0.056718597857838365
958,1000,1044.644125,0.021,0.04629413140051438
980,1000,1047.118434,0.01,0.019816336394393428
918,1000,1049.595654,0.041,0.08158135283363803
970,1000,1051.993398,0.015,0.025910364145658265
940,1000,1054.401181,0.03,0.0681986656782802
964,1000,1057.141016,0.018,0.036635006784260515
936,1000,1060.396245,0.032,0.061065299754847334
964,1000,1064.097218,0.018,0.03695806680881308
982,1000,1067.808234,0.009,0.01953311100524059
946,1000,1071.382679,0.027,0.05444731283736212
966,1000,1074.94798,0.017,0.0327795240233498
948,1000,1078.503063,0.026,0.05736137667304015
940,1000,1081.767659,0.03,0.05851938895417156
984,1000,1084.871967,0.008,0.02007024586051179
988,1000,1087.810237,0.006,0.01282051282051282
982,1000,1090.580249,0.009,0.01961242120009339
964,1000,1093.224526,0.018,0.03301457194899818
944,1000,1095.864957,0.028,0.055919513336452974
972,1000,1098.593881,0.014,0.02927063339731286
992,1000,1101.178264,0.004,0.008651399491094147
982,1000,1103.630781,0.009,0.01943544655252198
938,1000,1106.079086,0.031,0.058279370952821465
940,1000,1108.448589,0.03,0.05709547500592277
942,1000,1110.786626,0.029,0.06532544378698225
960,1000,1113.099642,0.02,0.04057835820895522
968,1000,1115.382579,0.016,0.03502387991812599
960,1000,1117.725446,0.02,0.04322832835134514
980,1000,1119.980789,0.01,0.023169601482854494
944,1000,1122.231833,0.028,0.055793991416309016
960,1000,1124.553541,0.02,0.04230590423059042
990,1000,1126.882551,0.005,0.010436432637571158
970,1000,1129.208428,0.015,0.02911275415896488
950,1000,1131.534427,0.025,0.05253012048192771
968,1000,1133.888943,0.016,0.029342167534311406
940,1000,1136.261659,0.03,0.0704390702042733
930,1000,1138.579104,0.035,0.0705244122965642
976,1000,1140.945331,0.012,0.03015075376884422
986,1000,1143.31814,0.007,0.01317680881648299
954,1000,1145.720158,0.023,0.0418340817773576
948,1000,1148.040241,0.026,0.0545324085147094
982,1000,1150.398449,0.009,0.021634615384615384
966,1000,1152.78073,0.017,0.04027504911591356
930,1000,1155.154931,0.035,0.07359924026590693
964,1000,1157.660508,0.018,0.03725445924587943
946,1000,1160.075313,0.027,0.05586987270155587
910,1000,1162.444437,0.045,0.09103322712790168
938,1000,1165.052528,0.031,0.06939163498098859
948,1000,1168.467323,0.026,0.05911100767977659
978,1000,1172.209005,0.011,0.025199903077295856
958,1000,1175.883238,0.021,0.0421455938697318
966,1000,1179.484361,0.017,0.03997178462261933
934,1000,1182.967983,0.033,0.06959793087232542
960,1000,1186.161449,0.02,0.0443082724487391
940,1000,1189.171841,0.03,0.05733836715431807
954,1000,1192.015893,0.023,0.045137273150302464
968,1000,1194.728665,0.016,0.0355822550831793
982,1000,1197.34752,0.009,0.019314785008047827
968,1000,1199.932342,0.016,0.03610557768924303
978,1000,1202.398051,0.011,0.026054002842254856
948,1000,1204.797477,0.026,0.05737316263632053
960,1000,1207.224988,0.02,0.045369504209541625
948,1000,1209.575709,0.026,0.058866455850158116
990,1000,1211.897594,0.005,0.01233654083395016
928,1000,1214.209479,0.036,0.07634432396547909
956,1000,1216.552522,0.022,0.04817553064631529
960,1000,1218.902981,0.02,0.04296506137865911
962,1000,1221.239024,0.019,0.03737674845218986
984,1000,1223.586654,0.008,0.01482544237207078
944,1000,1225.909652,0.028,0.049941656942823806
962,1000,1228.272522,0.019,0.040934264387189986
972,1000,1230.633529,0.014,0.0298932384341637
976,1000,1232.985322,0.012,0.02737094837935174
988,1000,1235.314895,0.006,0.013761467889908258
968,1000,1237.679712,0.016,0.03395504543280727
962,1000,1240.029304,0.019,0.04303510758776897
960,1000,1242.410824,0.02,0.04253393665158371
978,1000,1244.769663,0.011,0.02350282485875706
956,1000,1247.142649,0.022,0.044276966556759306
982,1000,1249.491939,0.009,0.01975540921919097
964,1000,1251.896562,0.018,0.03834319526627219
926,1000,1254.198777,0.037,0.07573308704687139
958,1000,1256.564511,0.021,0.04194984766815093
944,1000,1258.953783,0.028,0.06368821292775666
972,1000,1261.388655,0.014,0.024153445417949324
886,1000,1263.772164,0.057,0.10409172661870504
960,1000,1266.12817,0.02,0.043833061319654934
962,1000,1268.879351,0.019,0.0398979355138019
968,1000,1272.481751,0.016,0.03296203682655149
942,1000,1276.338236,0.029,0.05610479485912012
978,1000,1280.349006,0.011,0.026947574718275354
984,1000,1283.938518,0.008,0.017362740497419052
984,1000,1287.554008,0.008,0.019436345966958212
970,1000,1291.023372,0.015,0.03183791606367583
966,1000,1294.330475,0.017,0.03369489960766213
952,1000,1297.427483,0.024,0.04711802378774017
946,1000,1300.198813,0.027,0.055424528301886794
980,1000,1302.862788,0.01,0.022477283596365374
972,1000,1305.42372,0.014,0.030447193149381543
968,1000,1307.956179,0.016,0.038797284190106696
978,1000,1310.460649,0.011,0.02570093457943925
946,1000,1312.848213,0.027,0.05527522935779817
958,1000,1315.184895,0.021,0.04872223549080487
994,1000,1317.540525,0.003,0.005680473372781065
946,1000,1319.854939,0.027,0.05458612975391499
964,1000,1322.222051,0.018,0.0366593833454722
960,1000,1324.60768,0.02,0.04583038034490905
968,1000,1327.038167,0.016,0.03607996099463676
956,1000,1329.450975,0.022,0.043417038253931
920,1000,1331.799585,0.04,0.07171853856562922
970,1000,1334.228215,0.015,0.03305785123966942
984,1000,1336.607806,0.008,0.018836825994819874
950,1000,1338.97445,0.025,0.05398230088495575
976,1000,1341.323243,0.012,0.026285450772423335
986,1000,1343.677651,0.007,0.015238095238095238
990,1000,1346.076079,0.005,0.010912698412698412
962,1000,1348.462339,0.019,0.0411275415896488
962,1000,1350.837206,0.019,0.04084967320261438
976,1000,1353.227087,0.012,0.027033436092008537
958,1000,1355.647169,0.021,0.03710575139146568
940,1000,1358.050228,0.03,0.0580041105275177
926,1000,1360.449726,0.037,0.06795669200645013
978,1000,1362.95429,0.011,0.025304807913503567
966,1000,1365.361312,0.017,0.036169719452817065
972,1000,1367.797448,0.014,0.03194278903456496
966,1000,1370.223515,0.017,0.034196152932795064
992,1000,1373.280882,0.004,0.009706381946129581
962,1000,1376.927486,0.019,0.040517861424118916
936,1000,1380.652817,0.032,0.06845168800931316
968,1000,1384.371614,0.016,0.03452297644040121
962,1000,1388.102613,0.019,0.036761284318287575
954,1000,1391.813585,0.023,0.0499001996007984
974,1000,1395.20054,0.013,0.02611331312660294
982,1000,1398.382401,0.009,0.017162471395881007
950,1000,1401.339653,0.025,0.055092592592592596
964,1000,1404.134285,0.018,0.036862003780718335
980,1000,1406.868492,0.01,0.021333333333333333
966,1000,1409.489899,0.017,0.039159503342884434
968,1000,1412.461139,0.016,0.03365384615384615
950,1000,1415.149027,0.025,0.048570764582849174
934,1000,1417.556842,0.033,0.07244318181818182
970,1000,1420.088297,0.015,0.03138373751783167
958,1000,1423.405323,0.021,0.04285714285714286
946,1000,1428.058257,0.027,0.057760037567504106
970,1000,1431.603979,0.015,0.033066132264529056
972,1000,1434.896049,0.014,0.030110562220653964
966,1000,1437.395224,0.017,0.036914339801230475
978,1000,1439.803038,0.011,0.022243713733075435
972,1000,1442.229348,0.014,0.03145539906103286
972,1000,1444.553918,0.014,0.02965022006022701
988,1000,1446.882786,0.006,0.011528028933092224
988,1000,1449.195688,0.006,0.012796208530805687
958,1000,1451.529514,0.021,0.041970802919708027
984,1000,1453.865635,0.008,0.018948365703458078
980,1000,1456.396325,0.01,0.020379805465493284
974,1000,1458.798474,0.013,0.030303030303030304
960,1000,1461.212828,0.02,0.04173354735152488
994,1000,1463.643579,0.003,0.0074367873078829945
972,1000,1466.048342,0.014,0.03075510672481065
968,1000,1468.439905,0.016,0.03002309468822171
988,1000,1470.872699,0.006,0.012622720897615708
980,1000,1473.351252,0.01,0.02192873162222776
996,1000,1476.147807,0.002,0.004676174888940846
966,1000,1480.050486,0.017,0.03453169347209082
938,1000,1483.974106,0.031,0.06734006734006734
964,1000,1488.089567,0.018,0.03633916554508748
952,1000,1491.856522,0.024,0.04244723737253972
982,1000,1495.239846,0.009,0.021593090211132437
952,1000,1498.325036,0.024,0.05542725173210162
954,1000,1501.195395,0.023,0.04747637704540217
964,1000,1504.02056,0.018,0.03989551175492757
976,1000,1506.71748,0.012,0.027656477438136828
978,1000,1509.318338,0.011,0.023715415019762844
968,1000,1511.81077,0.016,0.031883397859257576
976,1000,1514.302188,0.012,0.02434077079107505
942,1000,1516.74087,0.029,0.06295399515738499
988,1000,1519.11762,0.006,0.014170996693434105
986,1000,1521.4708,0.007,0.014509712146033232
966,1000,1523.784616,0.017,0.03879820203453986
956,1000,1526.139893,0.022,0.04847354928920997
986,1000,1528.485439,0.007,0.01640112464854733
948,1000,1530.829735,0.026,0.047398843930635835
956,1000,1533.206517,0.022,0.044585987261146494
